Original,Spanish,French,German,Italian,Portuguese,Index
David Beckham leaning against a sleek black sports car with a beautiful woman in the background.,David Beckham apoyado contra un deportivo negro elegante con una mujer hermosa en segundo plano.,David Beckham appuyé contre une voiture de sport noire lisse avec une belle femme en arrière-plan.,David Beckham lehnt sich an einen schicken schwarzen Sportwagen und in Hintergrund eine schöne Frau.,David Beckham che si appoggia a un elegante sportivo nero con una donna bellissima in primo piano.,David Beckham apoiado contra um carro esportivo preto elegante com uma mulher bonita no fundo.,3582
David Beckham walking through a crowded market in Tokyo with a friendly smile.,David Beckham caminando por un mercado concurrido en Tokio con una sonrisa amistosa.,David Beckham marchant à travers un marché bondé à Tokyo avec un sourire amical.,David Beckham geht durch eine überfüllte Markthalle in Tokio mit einem freundlichen Lächeln.,David Beckham che cammina attraverso un mercato affollato a Tokyo con un sorriso amichevole.,O futebolista David Beckham caminhando por um mercado lotado em Tóquio com um sorriso amigável.,3811
"David Beckham relaxing in a modern, minimalist living room with a large window and a city skyline view, wearing a comfortable pair of grey sweatpants and a white t-shirt.","David Beckham relajándose en un salón de estilo moderno y minimalista con una ventana grande y una vista de la silueta de la ciudad, vistiendo un par cómodo de pantalones de sudadería gris y una camiseta blanca.","David Beckham se détend dans un salon de style moderne et minimaliste avec une grande fenêtre et une vue sur la skyline de la ville, vêtu d'un confortable pantalon de sweat gris et d'une chemise blanche.","David Beckham entspannt sich in einem modernen, minimalistischen Wohnzimmer mit einer großen Fensterfront und einer Aussicht auf die Stadtlandschaft, trägt bequeme graue Jogginghosen und ein weißes T-Shirt.","David Beckham rilassato in un salotto moderno e minimalista con una grande finestra e una vista della skyline cittadina, indossando un comodo paio di pantaloncini grigi e una maglietta bianca.","David Beckham relaxando em um living room moderno e minimalista com uma grande janela e uma vista da skyline da cidade, vestindo um par confortável de calças de sweat de cor cinza e uma camiseta branca.",8279
David Beckham's intense gaze as he scores a goal in a packed stadium.,La intensa mirada de David Beckham al anotar un gol en un estadio lleno.,Le regard intense de David Beckham alors qu'il marque un but dans un stade bondé.,"David Beckhams intensiver Blick, als er ein Tor in einem überfüllten Stadion erzielt.",Il concentrato sguardo di David Beckham mentre segna un gol in un stadio gremito.,O intenso olhar de David Beckham ao marcar um gol em um estádio lotado.,434
"David Beckham standing in front of a sleek, high-tech sports stadium with a determined look.",David Beckham parado frente a un estadio de deportes moderno y de alta tecnología con una expresión decidida.,David Beckham se tenant devant un stade de sports moderne et high-tech avec un regard déterminé.,"David Beckham steht vor einem schicken, hochmodernen Sportstadion mit einem bestimmen Blick.",David Beckham in piedi davanti a uno stadio sportivo moderno e tecnologico con un'espressione determinata.,"O futebolista David Beckham em pé diante de um estádio esportivo de alta tecnologia e elegante, com uma expressão determinada.",9195
"David Beckham sporting a bold silver and blue jersey, celebrating a championship win with his teammates.","David Beckham luciendo una camiseta de plata y azul audaz, celebrando un título ganado con sus compañeros de equipo.","David Beckham portant un maillot argent et bleu audacieux, célébrant une victoire de championnat avec ses coéquipiers.",David Beckham trägt ein auffälliges silbernes und blaues Trikot und feiert einen Meisterschaftsgewinn mit seinen Teamkollegen.,"David Beckham, con una maglietta argento e blu audace, celebra una vittoria di campionato con i suoi compagni di squadra.","David Beckham vestindo uma camisa dourada e azul ousada, celebrando uma vitória de campeonato com seus companheiros de time.",3257
"David Beckham in a stylish white tuxedo, attending a high-end gala event with a beautiful woman on his arm.","David Beckham viste un elegante smoking blanco, asistiendo a un evento de gala de alta gama acompañado de una hermosa mujer a su lado.","David Beckham, vêtu d'un élégant smoking blanc, assiste à un événement de gala haut de gamme, accompagné d'une femme belle et élégante.","David Beckham in einem eleganten weißen Smoking, besucht eine exklusive Gala-Veranstaltung mit einer schönen Frau an seiner Seite.","David Beckham in un elegante smoking bianco, che assiste ad un evento di gala di lusso con una donna bellissima al suo braccio.","O David Beckham, vestido em um terno branco de estilo, comparece a um evento de gala de alto nível ao lado de uma mulher bonita do seu braço.",8928
"David Beckham with a spiky, bleached-blond hair style, performing a soccer trick in a crowded stadium.","David Beckham con un estilo de cabello de rizos y rubio teñido, realizando un truco de fútbol en un estadio concurrido.","David Beckham avec un style de cheveux ébouriffés et blonds blanchis, effectuant un trick de soccer dans un stade bondé.","David Beckham mit einem spitzen, blond gebleichten Haarstil, führt ein Fußballtrick in einer überfüllten Arena aus.","David Beckham con uno stile di capelli spazzolati e biondo platino, che esegue un trucco di calcio in uno stadio affollato.","O futebolista David Beckham com um estilo de cabelo espigado e louro, penteado, executando um truque de futebol em um estádio lotado.",6873
"David Beckham posing in a sleek, high-tech garage with a futuristic, shaved hair style.",David Beckham posando en un garaje elegante y de alta tecnología con un estilo de cabello futurista y afeitado.,"David Beckham posant dans un garage élégant, de haute technologie, avec un style de cheveux futuriste, rasé.","David Beckham posiert in einem sleeken, hochmodernen Garagenbereich mit einem futuristischen, rasierten Haarschnitt.",David Beckham in posa in un garage elegante e di alta tecnologia con uno stile di capelli futuristico e rasato.,"O David Beckham posando em um garagem elegante e de alta tecnologia, com um estilo de cabelo futurista e raspado.",3611
David Beckham's perfectly trimmed beard and a gleaming silver trophy in his hands.,La barba de David Beckham perfectamente afeitada y un trofeo de plata brillante en sus manos.,La barbe soigneusement taillée de David Beckham et un trophée d'argent luisant dans ses mains.,David Beckhams perfekt gestutzter Bart und ein glänzendes Silbertrophy in seinen Händen.,La barba di David Beckham perfettamente pettinata e un trofeo d'argento lucente nelle sue mani.,O bigode perfeitamente aparado de David Beckham e um troféu de prata brilhante nas suas mãos.,7359
"David Beckham in a formal navy blue suit, standing in front of a private jet with a sophisticated air.","David Beckham con un traje formal de color azul marino, parado frente a un avión privado con un aire sofisticado.","David Beckham portant une tenue de smoking bleu marine formel, debout devant un jet privé avec un air sophistiqué.","David Beckham in einem formellen, navy blauen Anzug, steht vor einem Privatjet mit einer sophisticated Atmosphäre.","David Beckham indossa un elegante smoking azzurro navy, in piedi davanti a un jet privato con un'aria sofisticata.","David Beckham usando um terno formal azul-marinho, parado em frente a um jato particular com um ar sofisticado.",9654
David Beckham exchanging a high-five with his teammate after scoring.,David Beckham intercambiando un apretón de manos con su compañero de equipo después de anotar un gol.,David Beckham échangeant un high-five avec son coéquipier après avoir marqué.,David Beckham tauscht sich nach einem Tor mit seinem Teamkameraden einen High-Five.,David Beckham che scambia un cinque con il suo compagno di squadra dopo aver segnato.,David Beckham trocando um abraço de cinco com seu companheiro de equipe após marcar um gol.,4557
"David Beckham sitting in a crowded coffee shop, wearing a black t-shirt and a pair of jeans, looking tired but content.","David Beckham sentado en una cafetería concurrida, vestido con una camiseta negra y unos vaqueros, mirando cansado pero satisfecho.","David Beckham assis dans un café bondé, portant un t-shirt noir et un jean, ayant l'air fatigué mais satisfait.","David Beckham sitzt in einer überfüllten Kaffeebar, trägt ein schwarzes T-Shirt und eine Jeans, sieht müde, aber zufrieden aus.","David Beckham seduto in un caffè affollato, indossando una maglietta nera e un paio di jeans, con un aspetto stanco ma sereno.","David Beckham sentado em uma cafeteria lotada, vestindo uma camiseta preta e uma calça jeans, parecendo cansado, mas satisfeito.",106
"David Beckham in a modern, minimalist art gallery, standing in front of a large abstract painting.","David Beckham en una galería de arte moderna y minimalista, parado enfrente de una gran pintura abstracta.","David Beckham dans une galerie d'art contemporaine et minimaliste, debout devant une grande peinture abstraite.","David Beckham in einer modernen, minimalistischen Kunstgalerie, vor einem großen abstrakten Gemälde stehend.","David Beckham in una galleria d'arte moderna e minimalista, in piedi davanti a un grande dipinto astratto.","David Beckham em uma galeria de arte moderna e minimalista, parado em frente a uma grande pintura abstrata.",2615
"David Beckham standing on a soccer pitch, his arms raised in victory, and a triumphant look on his face.","David Beckham de pie en un campo de fútbol, sus brazos en alto en victoria, y una mirada triunfante en su rostro.","David Beckham se tenant debout sur un terrain de soccer, les bras levés en signe de victoire, et un regard triomphant sur son visage.","David Beckham steht auf einem Fußballfeld, seine Arme erhoben in Siegesstimmung, und ein triumphierendes Lächeln auf seinem Gesicht.","David Beckham in piedi su un campo di calcio, le braccia sollevate in vittoria, e un'espressione trionfante sul volto.","David Beckham em pé em um campo de futebol, os braços erguidos em vitória, e um olhar triunfante no rosto.",6924
"David Beckham standing in a stadium, cheering on his teammates with an infectious grin.","David Beckham de pie en un estadio, animando a sus compañeros de equipo con una sonrisa contagiosa.","David Beckham se tenant debout dans un stade, encourageant ses coéquipiers avec un large sourire communicatif.","David Beckham steht auf einem Stadion, bejubelt seine Teamkameraden mit einem ansteckenden Lächeln.","David Beckham in piedi in uno stadio, che esorta i suoi compagni di squadra con un sorriso contagioso.","O David Beckham em pé no estádio, animando seus companheiros de equipe com um sorriso contagiante.",5574
"David Beckham sitting on a bench, wearing a relaxed-fit t-shirt and a pair of sunglasses, in a quiet park with a pond.","David Beckham sentado en una banca, vistiendo una camiseta de manga larga relajada y una pareja de gafas de sol, en un parque tranquilo con un estanque.","David Beckham assis sur un banc, portant une chemise à manches longues décontractée et un couple de lunettes de soleil, dans un parc calme avec un étang.","David Beckham sitzt auf einem Parkbank, trägt ein locker sitzendes T-Shirt und eine Sonnenbrille, in einem ruhigen Park mit einem Teich.","David Beckham seduto su una panchina, indossa una maglietta a misura rilassata e un paio di occhiali da sole, in un parco tranquillo con un laghetto.","O David Beckham sentado em uma bancada, usando uma camiseta de corte relax e óculos de sol, em um parque calmo com um lago.",4552
"David Beckham standing in a luxurious penthouse apartment, surrounded by stunning city views and expensive furniture.","David Beckham de pie en un lujoso apartamento penthouse, rodeado de impresionantes vistas de la ciudad y muebles de gran valor.","David Beckham se tenant debout dans un appartement penthouse luxueux, entouré de vues sur la ville à couper le souffle et de meubles coûteux.","David Beckham steht in einem luxuriösen Penthouse-Appartment, umgeben von atemberaubenden Stadtansichten und teuren Möbeln.","David Beckham in piedi in un lussuoso appartamento penthouse, circondato da spettacolari viste sulla città e mobili di lusso.","David Beckham em pé em um luxuoso apartamento de penthouse, cercado por vistas impressionantes da cidade e móveis de alta qualidade.",2547
"David Beckham walking away from the camera, his back straight and his head held high, exuding a sense of pride.","David Beckham caminando hacia atrás desde la cámara, su espalda recta y su cabeza erguida, irradiando un sentido de orgullo.","David Beckham s'éloignant de la caméra, dos droit et tête haute, émettant un sentiment de fierté.","David Beckham geht mit dem Rücken gerade und dem Kopf erhoben von der Kamera weg, während er ein Gefühl von Stolz ausstrahlt.","David Beckham che si allontana dalla macchina da presa, la schiena dritta e la testa alta, emettendo un senso di orgoglio.","David Beckham caminhando para longe da câmera, sua coluna reta e sua cabeça erguida, exalando um sentimento de orgulho.",3527
David Beckham sitting on a couch with a cat on his lap and a book in his hand.,David Beckham sentado en un sofá con un gato en su regazo y un libro en la mano.,David Beckham assis sur un canapé avec un chat sur ses genoux et un livre dans sa main.,David Beckham sitzt auf einem Sofa mit einer Katze auf dem Schoß und einem Buch in der Hand.,David Beckham seduto su un divano con un gatto in grembo e un libro in mano.,David Beckham sentado em um sofá com um gato no seu colo e um livro na mão.,5514
"David Beckham standing in a luxurious hotel lobby, his eyes fixed on a sleek black helicopter, a look of admiration on his face.","David Beckham se encuentra de pie en la recepción de un hotel lujoso, sus ojos fijos en un helicóptero negro elegante, una mirada de admiración en su rostro.","David Beckham debout dans le hall d'un hôtel luxueux, ses yeux fixés sur un hélicoptère noir élégant, un regard d'admiration sur son visage.","David Beckham steht in der Lobby eines luxuriösen Hotels, sein Blick ist auf einen schicken schwarzen Hubschrauber gerichtet, auf seinem Gesicht ein Ausdruck der Bewunderung.","David Beckham in piedi in un lobby di un hotel lussuoso, i suoi occhi fissi su un elicottero nero liscio, un'aria di ammirazione sul suo volto.","David Beckham parado em um lobby de hotel luxuoso, seus olhos fixos em um helicóptero preto esguio, uma expressão de admiração no rosto.",1674
"David Beckham standing confidently with his arms crossed, looking out at a sunny beach.","David Beckham se encuentra de pie con confianza, con los brazos cruzados, mirando hacia una playa soleada.","David Beckham se tenant avec assurance les bras croisés, regardant dehors sur une plage ensoleillée.","David Beckham steht selbstsicher mit den Armen über dem Oberkörper verschränkt, schaut auf eine sonnige Bucht hinaus.","David Beckham in piedi con sicurezza, con le braccia incrociate, a guardare un mare soleggiato dalla spiaggia.","O David Beckham parado confiante com os braços cruzados, olhando para uma praia ensolarada.",1519
"David Beckham standing confidently with his arms crossed, a determined look on his face.","David Beckham se muestra con confianza con los brazos cruzados, una mirada determinada en su rostro.","David Beckham se tenant avec confiance les bras croisés, un regard déterminé sur son visage.","David Beckham steht selbstsicher mit den Armen über der Brust, ein bestimmt aussehender Gesichtsausdruck auf seinem Gesicht.","David Beckham in piedi con sicurezza con le braccia incrociate, un'espressione determinata sul volto.","David Beckham parado com confiança com os braços cruzados, um olhar determinado no rosto.",5955
"David Beckham sitting in a luxurious living room, wearing a cozy sweater and holding a cup of coffee.","David Beckham sentado en un salón de lujo, vistiendo un suéter acogedor y sosteniendo una taza de café.","David Beckham assis dans un salon de luxe, portant un sweater douillet et tenant une tasse de café.","David Beckham sitzt in einem luxuriösen Wohnzimmer, trägt ein gemütliches Pullover und hält ein Tassen Kaffee.","David Beckham seduto in un salotto lussuoso, indossando una maglia di lana accogliente e tenendo in mano un bicchiere di caffè.","O futebolista David Beckham sentado em um salão de estar luxuoso, vestindo um suéter acolhedor e segurando uma xícara de café.",1584
"David Beckham's hair styled in a long, flowing look with a silver hair clip holding it back.",El cabello de David Beckham estilizado en una apariencia larga y fluyente con un clip de cabello de plata que lo sostiene atrás.,"Les cheveux de David Beckham stylisés dans une coiffure longue et fluide, retenus en arrière par un clip de cheveux argenté.","David Beckhams Haarfrisur im Stil eines langen, fließenden Auslooks, gehalten durch einen silbernen Haarschmuck.",I capelli di David Beckham stiliati in un look lungo e fluente con un fermacapelli argentato che li tiene indietro.,"O cabelo de David Beckham estilizado em um visual longo e fluído, com um clipe de cabelo de prata segurando-o para trás.",5881
"David Beckham's fingers are curled around the handle of a sleek, silver golf club, his eyes focused on the green.","Las yemas de los dedos de David Beckham están curvadas alrededor del mango de un club de golf de plata lisa, sus ojos enfocados en el verde.","Les doigts de David Beckham sont enroulés autour du manche d'un club de golf lisse et argenté, ses yeux fixés sur le vert.","David Beckhams Finger sind um den Griff eines glatten, silbernen Golfschlägers gekrümmt, seine Augen sind auf das Grün gerichtet.","Le dita di David Beckham sono avvolte intorno al manico di un club da golf liscio e argentato, i suoi occhi fissi sulla verde.","As dedos de David Beckham estão arredondados em torno do cabo de um clube de golfe metálico brilhante, seus olhos estão focados na relva.",5635
"David Beckham standing in a luxurious hotel lobby, wearing a tailored navy suit.","David Beckham parado en el lobby de un hotel lujoso, vistiendo un traje de raya diplomática azul marino.","David Beckham se tenant debout dans le hall d'un hôtel luxueux, vêtu d'un complet navy sur mesure.","David Beckham steht in der Lobby eines luxuriösen Hotels, trägt ein maßgeschneidertes blauer Anzug.","David Beckham in piedi in un lobby di hotel lussuoso, indossa un completo di sarto in lino blu scuro.","David Beckham parado em um lobby de hotel luxuoso, vestindo um terno de naval ajustado.",4333
"David Beckham wearing a fitted football jersey with the number 7 on it, his arms raised in celebration.","David Beckham vistiendo una camiseta de fútbol ajustada con el número 7 en ella, sus brazos levantados en celebración.","David Beckham portant un maillot de football ajusté avec le numéro 7 dessus, les bras levés en signe de célébration.","David Beckham trägt ein eng anliegendes Fußballtrikot mit der Nummer 7 darauf, seine Arme sind erhoben in der Feier.","David Beckham indossa una maglietta da calcio aderente con il numero 7 sopra, le sue braccia alzate in segno di celebrazione.","David Beckham vestindo uma camiseta de futebol ajustada com o número 7 nela, os braços erguidos em celebração.",711
David Beckham wearing a leather jacket and riding a Harley Davidson motorcycle through a desert landscape.,David Beckham viste una chaqueta de cuero y cabalga en una motocicleta Harley Davidson a través de un paisaje desértico.,David Beckham portant un blouson en cuir et conduisant une Harley Davidson à travers un paysage désertique.,David Beckham trägt ein Ledermantel und fährt auf einer Harley-Davidson-Motorrad durch eine Wüstenlandschaft.,David Beckham indossa un giacca in pelle e guida una motocicletta Harley Davidson attraverso un paesaggio desertico.,David Beckham vestindo um casaco de couro e dirigindo uma motocicleta Harley Davidson por um cenário de paisagem desértica.,7527
David Beckham standing in a modern art gallery wearing a sleek black turtleneck and a pair of stylish glasses.,David Beckham parado en una galería de arte moderno vestido con un suéter negro elegante y una pareja de gafas de estilo.,David Beckham se tenait debout dans une galerie d'art moderne portant un col roulé noir élégant et une paire de lunettes stylées.,David Beckham steht in einer modernen Kunstgalerie und trägt ein schmales schwarzes Rollkragenpullover und eine Paar stilvolle Brille.,David Beckham in piedi in una galleria d'arte moderna indossa un turtleneck nero elegante e una paio di occhiali da vista di moda.,David Beckham parado em uma galeria de arte moderna vestindo uma camiseta preta esguia e uma ótica de estilo.,8785
David Beckham walking through a vibrant market in Marrakech with a joyful smile.,David Beckham caminando por un mercado vibrante en Marrakech con una sonrisa alegre.,David Beckham marchant à travers un marché animé à Marrakech avec un sourire joyeux.,David Beckham schlendert durch einen lebhaften Markt in Marrakesch mit einem fröhlichen Lächeln.,David Beckham che cammina attraverso un mercato vibrante a Marrakech con un sorriso gioioso.,David Beckham caminhando por um mercado vibrante em Marrakech com um sorriso alegre.,2045
"David Beckham posing in a retro, 70s-style disco club with a well-groomed beard and a classic, afro hairstyle.","David Beckham posando en un club de disco retro de estilo 70, con una barba bien cuidada y un cabello clásico de estilo afro.","David Beckham posant dans un club de disco à la mode retro, style années 70, avec une barbe bien entretenue et une coiffure classique à l'afro.",David Beckham posiert in einem Retro-Disco-Club aus den 70ern mit einem gut gestutzten Bart und einem klassischen Afro-Haarschnitt.,"David Beckham che si esibisce in un retro club da discoteca degli anni '70, con una barba ben curata e un classico taglio afro.","David Beckham posando em um clube de disco de estilo retro, estilo 70, com uma barba bem cuidada e um cabelo afro clássico.",6201
"David Beckham's messy, piecey hair sticks out from under his soccer jersey.",El cabello despeinado y despeinado de David Beckham sobresale desde debajo de su camiseta de fútbol.,Les cheveux épars et ébouriffés de David Beckham dépassent de sous son maillot de soccer.,"Das unordentliche, lockige Haar von David Beckham ragt unter seinem Fußballtrikot heraus.",I capelli disordinati e spettinati di David Beckham sporgono fuori dalla sua maglietta da calcio.,O cabelo desalinhado e cacheado de David Beckham sai para fora sob sua camisa de futebol.,1291
"David Beckham standing in a field of flowers, wearing a bright yellow jacket and a pair of sunglasses, looking happy and carefree.","David Beckham de pie en un campo de flores, vistiendo un chaqueta amarillo brillante y un par de gafas de sol, mirando feliz y despreocupado.","David Beckham debout dans un champ de fleurs, vêtu d'une veste jaune éclatante et d'une paire de lunettes de soleil, ayant l'air heureux et en liberté.","David Beckham steht in einem Feld von Blumen, trägt ein helleres gelbes Jackett und eine Sonnenbrille, sieht glücklich und frei aus.","David Beckham in piedi in un campo di fiori, indossando un giaccone giallo brillante e un paio di occhiali da sole, con un'espressione felice e libera.","David Beckham parado em um campo de flores, vestindo um casaco amarelo brilhante e óculos de sol, sorrindo e parecendo carefree.",9044
"David Beckham sitting on a couch in his living room surrounded by Manchester United jerseys and trophies, looking nostalgic.","David Beckham sentado en un sofá en su sala de estar rodeado de camisetas de Manchester United y trofeos, mirando nostálgico.","David Beckham assis sur un canapé dans son salon entouré de maillots de Manchester United et de trophées, ayant l'air nostalgique.","David Beckham sitzt auf einem Sofa in seinem Wohnzimmer, umgeben von Manchester-United-Trikots und Trophäen, und sieht nostalgisch aus.","David Beckham seduto su un divano nella sua sala da pranzo circondato da magliette e trofei del Manchester United, con un'espressione nostalgica.","O David Beckham sentado em um sofá da sala de estar cercado por camisas do Manchester United e troféus, olhando nostálgico.",4803
David Beckham in a intense training session with a soccer ball flying through the air amidst a blurred background of stadium lights.,David Beckham en una intensa sesión de entrenamiento con un balón de fútbol volando por el aire entre un fondo borroso de luces de estadio.,David Beckham en une session d'entraînement intense avec une balle de football volant dans les airs au milieu d'un arrière-plan flou de lumières de stade.,"David Beckham bei einer intensiven Trainingsession mit einem Fußball, der durch die Luft fliegt, während sich im Hintergrund eine verschwommene Hintergrund von Stadionlichtern befindet.",David Beckham in una intensa sessione di allenamento con una palla da calcio che vola attraverso l'aria tra un sfondo sfocato di luci dello stadio.,David Beckham em uma intensa sessão de treino com uma bola de futebol voando pelo ar ao meio de um fundo embaçado de luzes de estádio.,5925
