Original,Spanish,French,German,Italian,Portuguese,Index
"Mickey Mouse wearing a pair of trendy sunglasses and a Hawaiian shirt, with a relaxed expression and a few days' worth of stubble.","Mickey Mouse luciendo gafas de sol de moda y una camisa hawaiana, con una expresión relajada y un par de días de vello de barba.","Mickey Mouse portant des lunettes de soleil à la mode et une chemise hawaïenne, avec un air détendu et quelques jours de barbe.","Mickey Mouse trägt eine Paar trendy Sonnenbrille und eine hawaiianische Hemd, mit einem entspannten Ausdruck und ein paar Tagen Bartwuchs.","Mickey Mouse indossa un paio di occhiali da sole alla moda e una camicia hawaiana, con un'espressione rilassata e alcune giorni di barba non rasata.","O Mickey Mouse usando óculos de sol de última moda e uma camiseta havaiana, com uma expressão relaxada e algumas dias de barba por fazer.",6912
"Mickey Mouse standing on a pile of soft, fluffy white clouds.","Mickey Mouse parado sobre una pila de suaves, peludas nubes blancas.","Mickey Mouse debout sur une pile de nuages doux, mous et blancs.","Mickey Maus steht auf einem Haufen weicher, flauschiger weißer Wolken.","Topolino Mickey in piedi su una pila di soffici, morbidi e bianchi nuvoli.","O Mickey Mouse em pé sobre uma pilha de nuvens macias, brancas e fofas.",520
"Mickey Mouse laughing hysterically, surrounded by his friends Minnie and Pluto.","Mickey Mouse riendo histéricamente, rodeado por sus amigos Minnie y Pluto.","Mickey Mouse riant hystériquement, entouré de ses amis Minnie et Pluto.","Mickey Maus lacht hysterisch, umgeben von seinen Freunden Minnie und Pluto.","Topolino sorride in modo isterico, circondato dai suoi amici Minnie e Pluto.","Mickey Mouse rindo histericamente, cercado por seus amigos Minnie e Pluto.",488
"Mickey Mouse with a wide-brimmed hat and a bandana, looking like a cowboy.","Mickey Mouse con un sombrero de ala ancha y una bandana, pareciendo un vaquero.","Mickey Mouse portant un chapeau à large bord et une bandana, ressemblant à un cow-boy.","Mickey Mouse mit einem breitrandigen Hut und einer Bandana, der wie ein Cowboy aussieht.","Mickey Mouse con un cappello da cowboy largo e un fazzoletto, che assomiglia a un cowboy.","O Mickey Mouse com um chapéu de larga aba e um bandana, parecendo um vaqueiro.",1535
Mickey Mouse walking through a misty foggy morning with a faint light in the distance.,Mickey Mouse caminando por una mañana neblinosa y brumosa con una luz tenue en la distancia.,Mickey Mouse se promenant dans une matinée brumeuse et brouillonne avec une faible lumière à l'horizon.,"Mickey Mouse geht durch eine neblige, nebelige Morgenstunde mit einem schwachen Licht im Hintergrund.",Topolino camminando attraverso una mattina nebbiosa e foschia con una luce fioca in lontananza.,O Mickey Mouse caminhando por uma manhã nebulosa e nevoenta com uma luz tênue no horizonte.,3582
"Mickey Mouse is sitting on a bench, surrounded by vibrant flowers, wearing a blue shirt and a big smile.","Mickey Mouse está sentado en un banco, rodeado de flores vibrantes, vistiendo una camisa azul y una gran sonrisa.","Mickey Mouse est assis sur un banc, entouré de fleurs vives, portant une chemise bleue et un grand sourire.","Mickey Mouse sitzt auf einem Bank, umgeben von lebhaften Blumen, trägt ein blauer Hemd und ein großes Lächeln.","Topolino è seduto su una panchina, circondato da fiori vivaci, indossa una camicia azzurra e un grande sorriso.","O Mickey Mouse está sentado em uma banca, cercado por flores vibrantes, vestindo uma camisa azul e sorrindo amplamente.",3811
"Mickey Mouse wearing a top hat and holding a cane, standing in a sophisticated Victorian parlor.","Mickey Mouse con un sombrero de copa y sosteniendo un bastón, parado en un salón victoriano sofisticado.","Mickey Mouse portant un chapeau haut de forme et tenant une canne, debout dans un salon victorien élégant.","Mickey Mouse, der einen Zylinder trägt und einen Stock in der Hand hält, steht in einem sophisticateden Viktorianischen Salon.","Topolino Mickey indossa un cilindro e tiene un bastone, in piedi in un salotto vittoriano sofisticato.","Mickey Mouse usando um chapéu de copa e segurando um cajado, parado em um salão vitoriano sofisticado.",8279
Mickey Mouse surrounded by colorful balloons and confetti with a big smile on his face.,Mickey Mouse rodeado de globos coloridos y confeti con una gran sonrisa en su rostro.,Mickey Mouse entouré de ballons colorés et de confettis avec un grand sourire sur son visage.,Mickey Mouse umgeben von farbenfrohen Luftballons und Konfetti mit einem großen Lächeln auf seinem Gesicht.,Topolino Mickey circondato da palloncini colorati e confetti con un grande sorriso sul volto.,O Mickey Mouse cercado por balões coloridos e confete com um grande sorriso no rosto.,9863
Mickey Mouse's white gloves covered in glitter and confetti.,Las guantes blancos de Mickey Mouse cubiertos de glitters y confeti.,Les gants blancs de Mickey Mouse recouverts de glitters et de confettis.,"Mickey Mouses weiße Handschuhe, die mit Glitzer und Konfetti überzogen sind.",Le mani bianche di Topolino coperte di glitter e confetti.,As luvas brancas do Mickey Mouse cobertas de brilho e confete.,434
"Mickey Mouse is silhouetted against a bright, full moon as he rides a unicycle across a tightrope.",Mickey Mouse queda silueteado contra una luna llena brillante mientras conduce un unicycle a través de una cuerda floja.,"Mickey Mouse est silhouetté contre un brillant, pleine lune alors qu'il fait du cycliste sur un unicycle sur un fil à haute tension.","Mickey Maus ist gegen einen hellen, vollen Mond abgezeichnet, während er auf einem Hochrad über einer Seilbalance fährt.",Topolino si staglia contro una luna piena e luminosa mentre cavalca un uncinetto su una fune sottile.,Mickey Mouse está silhuetado contra uma lua cheia e brilhante enquanto monta um uncineta sobre uma corda apertada.,9195
Mickey Mouse's face reflected in a shiny puddle on a rainy city street.,El rostro de Mickey Mouse se reflejó en una charca brillante en una calle mojada de una ciudad lluviosa.,Le visage de Mickey Mouse se reflétait dans une petite flaque lisse sur une rue urbaine pluvieuse.,Mickys Gesicht spiegelte sich in einem glänzenden Pfütze auf einer regnerischen Stadtstraße.,Il volto di Topolino riflesso in una pozza lucida su una strada cittadina bagnata dalla pioggia.,O rosto do Mickey Mouse refletiu em uma poça brilhante de água em uma rua urbana chuvosa.,3257
"A Mickey Mouse drawing on a chalkboard with a soft, white glow surrounding his hand and a blackboard full of colorful doodles.",Un dibujo de Mickey Mouse en una pizarra con un suave resplandor blanco rodeando su mano y una pizarra llena de garabatos coloridos.,Un dessin de Mickey Mouse sur un tableau noir entouré d'une lueur blanche douce provenant de sa main et un tableau noir rempli de croquis colorés.,"Ein Mickey-Maus-Zeichnung auf einer Tafel mit einem weichen, weißen Leuchten um seine Hand und einer Tafel voller farbenfroher Skizzen.",Un disegno di Topolino su una lavagna con una luce bianca e soffice che circonda la sua mano e una lavagna piena di colorati schizzi.,Um desenho do Mickey Mouse em uma lousa com uma luz suave e branca ao redor de sua mão e uma lousa preta cheia de desenhos coloridos.,8928
"Mickey Mouse sitting at a table, playing a game of chess, with a focused look on his face.","Mickey Ratón sentado a una mesa, jugando un juego de ajedrez, con una mirada enfocada en su rostro.","Mickey Mouse assis à une table, jouant une partie d'échecs, avec un regard concentré sur son visage.","Mickey Maus sitzt an einem Tisch, spielt ein Schachspiel, mit einem konzentrierten Ausdruck auf seinem Gesicht.","Topolino di Topolino seduto a un tavolo, che gioca a scacchi, con un'espressione concentrata sul volto.","Mickey Mouse sentado à uma mesa, jogando um jogo de xadrez, com um olhar concentrado no rosto.",6873
Mickey Mouse riding a horse through a rolling green meadow.,Mickey Mouse montando a caballo a través de una pradera verde ondulante.,Mickey Mouse chevauchant un cheval à travers un pré vert ondulant.,Mickey Maus reitet auf einem Pferd durch eine wellige grüne Wiese.,Topolino Mouse in sella a un cavallo che attraversa un prato verde ondulato.,O Mickey Mouse montado em um cavalo através de uma campina verde ondulante.,3611
Mickey Mouse in a fedora and a long coat.,Mickey Mouse con un fedora y un largo abrigo.,Mickey Mouse portant un fedora et un long manteau.,Mickey Maus in einem Fedora und einem langen Mantel.,Mickey Mouse con un cappello fedora e un lungo cappotto.,Mickey Mouse usando um fedora e um longo casaco.,7359
Mickey Mouse sporting a bright red bow tie and a fedora.,Mickey Mouse luciendo una corbata roja brillante y un fedora.,Mickey Mouse portant une cravate rouge éclatante et un chapeau melon.,Mickey Mouse trägt ein leuchtend rotes Krawattenband und einen Fedora.,Topolino Mickey indossa un nastro di seta rosso acceso e un cappello fedora.,O Mickey Mouse vestindo uma gravata vermelha brilhante e um chapéu fedora.,9654
A close-up of Mickey Mouse's smiling face with vibrant orange hair and a yellow bow tie.,Un close-up de la cara sonriente de Mickey Mouse con cabello anaranjado vibrante y una corbata amarilla.,Un gros plan de la figure souriante de Mickey Mouse avec des cheveux vifs d'orange et une cravate jaune.,Ein enges Porträt von Micky Mäusens lächelndem Gesicht mit lebhaften orangefarbenen Haaren und einem gelben Krawattenband.,Un primo piano del viso sorridente di Topolino con capelli arancioni vivaci e una cravatta gialla.,Uma imagem de close-up da face sorridente do Mickey Mouse com cabelos vibrantes de laranja e uma gravata amarela.,4557
"Mickey Mouse with a determined expression, holding a shovel and standing in front of a new construction site.","Mickey Ratón con una expresión decidida, sosteniendo una pala y parado enfrente de un nuevo sitio de construcción.","Mickey Mouse, avec un regard déterminé, tenant une pelle et debout devant un chantier de construction neuf.","Mickey Maus mit einem bestimmt aussehenden Gesicht, in der Hand einen Schaufel haltend und vor einem neuen Baustellen stehend.","Topolino con un'espressione determinata, stringendo una pala e in piedi davanti a un nuovo cantiere di costruzione.","Mickey Mouse com uma expressão determinada, segurando uma pá e parado em frente a um novo local de construção.",106
"Mickey Mouse wearing a chef's hat and holding a frying pan in a bustling, neon-lit city.",Mickey Mouse llevando un sombrero de chef y sosteniendo una sartén en una ciudad bulliciosa y iluminada con neón.,"Mickey Mouse portant un chapeau de chef et tenant une poêle dans une ville animée, éclairée en néon.","Mickey Maus trägt einen Chefkopf und hält einen Pfannenwender in einer hektischen, mit Neon beleuchteten Stadt.",Topolino indossa un cappello da cuoco e tiene una padella in una città affollata e illuminata a neon.,"O Mickey Mouse vestindo um chapéu de cozinheiro e segurando uma frigideira em uma cidade animada, iluminada a néon.",2615
"Mickey Mouse wearing a construction hard hat and holding a hammer, standing in front of a half-built skyscraper.","Mickey Mouse con un casco de seguridad de construcción y sosteniendo un martillo, parado enfrente de un rascacielos a medio construir.","Mickey Mouse portant un casque de chantier et tenant un marteau, debout devant un gratte-ciel en construction à mi-chemin.","Mickey Mouse trägt einen Bauhelmen und hält einen Hammer, steht vor einem halbfertigen Wolkenkratzer.","Topolino indossa un cappello da lavoro di costruzione e tiene un martello, in piedi di fronte a un grattacielo a metà costruzione.","O Mickey Mouse vestindo um chapéu de segurança de construção e segurando um martelo, parado em frente a um arranha-céu em construção.",6924
Mickey Mouse gesturing enthusiastically to a group of children gathered around him in a sunny playground.,Mickey Mouse hace gestos entusiastas a un grupo de niños reunidos a su alrededor en un parque infantil soleado.,Mickey Mouse fait des gestes enthousiastes à un groupe d'enfants réunis autour de lui dans un parc de jeux ensoleillé.,"Mickey Mouse gestikuliert begeistert einem Gruppe von Kindern, die sich um ihn in einem sonnigen Spielplatz versammelt haben.",Topolino Mickey sta gestendo con entusiasmo a un gruppo di bambini radunati intorno a lui in un parco giochi soleggiato.,Mickey Mouse faz um gesto entusiasmado para um grupo de crianças reunidas ao seu redor em um playground ensolarado.,5574
"Mickey Mouse dressed as a 1960s hippie, complete with a peace sign necklace and a flower crown, standing in front of a colorful, psychedelic background.","Mickey Ratón vestido como un hippie de los años 60, completo con un collar con un símbolo de paz y una corona de flores, parado frente a un fondo colorido y psicodélico.","Mickey la Souris est vêtu comme un hippie des années 1960, avec un collier de symbole de la paix et une couronne de fleurs, debout devant un fond coloré et psychédélique.","Mickey Mouse ist als Hippie der 1960er Jahre verkleidet, komplett mit einem Friedenszeichenanhänger und einem Blumenkrone, steht vor einem bunten, psychedelischen Hintergrund.","Topolino indossa i panni di un hippie degli anni '60, completo di un collare con un simbolo di pace e una corona di fiori, in piedi davanti a un background colorato e psichedelico.","Mickey Mouse vestido como um hippie dos anos 60, completo com um colar de sinal de paz e uma coroa de flores, parado em frente a um fundo colorido e psicodélico.",4552
"Mickey Mouse standing on the bow of a large, majestic, pirate ship in a stormy sea.",Mickey Mouse de pie en la proa de un gran y majestuoso barco pirata en un mar tormentoso.,Mickey Mouse debout sur la proue d'un grand vaisseau pirate majestueux dans une mer agitée.,"Mickey Maus steht auf dem Bug eines großen, majestätischen Piratenschiffs in einem stürmischen Meer.","Topolino Mickey in piedi sulla prua di una grande, maestosa nave pirata in un mare tempestoso.",O Mickey Mouse de pé na proa de um grande e majestoso navio pirata em um mar tempestuoso.,2547
"Mickey Mouse standing in a field of sunflowers, with a bright blue sky above and a gentle breeze rustling the flowers.","Mickey Rat standing in un campo de girasoles, con un cielo azul brillante encima y una brisa suave mecía las flores.","Mickey Mouse debout dans un champ de tournesols, avec un ciel bleu vif au-dessus et un léger vent qui fait frémir les fleurs.","Mickey Maus steht in einem Feld von Sonnenblumen, mit einem hellblauen Himmel darüber und einem sanften Wind, der die Blumen rauscht.","Topolino dietro un campo di girasoli, con un cielo azzurro brillante sopra di lui e un leggero vento che agita i fiori.","O Mickey Mouse em pé em um campo de girassóis, com um céu azul brilhante acima e um vento suave que sacode as flores.",3527
"Mickey Mouse dressed in a dashing, tuxedo with a bow tie and a top hat.","Mickey Mouse vestido con un traje de smoking, corbata de lazo y un sombrero de copa.",Mickey Mouse vêtu d'un smoking élégant avec une cravate et un chapeau haut de forme.,"Mickey Mouse ist in einem schicken, Smoking mit Krawatte und einem Zylinder gekleidet.",Topolino indossa un elegante smoking con cravatta a fioc e un cappello a cilindro.,"O Mickey Mouse vestido em um terno dashing, com gravata de bolinha e um chapéu de copa.",5514
"Mickey Mouse's hair a bold, brightly colored afro, in a vibrant, Afro-futurist city.","El cabello de Mickey Mouse es un audaz y brillantemente coloreado afro, en una vibrante y futurista ciudad afro.","Les cheveux de Mickey Mouse sont un afro audacieux et vivotement coloré, dans une ville afro-futuriste vibrante.","Mickys Haar ist ein mutiges, farbenfrohes Afro, in einer lebendigen, afro-futuristischen Stadt.","I capelli di Topolino sono un afro audace e colorato vivacemente, in una città futurista afro vibrante.","O cabelo do Mickey Mouse é um afro ousado, corado de cores vivas, em uma cidade afro-futurista vibrante.",1674
"Mickey Mouse wearing a pair of sleek, black gloves and holding a shiny, silver violin, in a grand, ornate concert hall.","Mickey Mouse vistiendo un par de guantes negros elegantes y sosteniendo un violín de plata brillante, en un gran y ornamentado salón de conciertos.","Mickey Mouse portant une paire de gants noirs lisses et tenant un violon argenté brillant, dans une grand salle de concert ornée.","Mickey Mouse trägt eine Paar schick, schwarze Handschuhe und hält ein glänzendes, silbernes Violin in einem großen, ornamentalen Konzertsaal.","Mickey Mouse indossa un paio di guanti neri eleganti e tiene un violino argentato lucido, in una grande e ornata sala da concerto.","O Mickey Mouse vestindo uma par de luvas pretas elegantes e segurando um violino prateado brilhante, em um grande e ornado salão de concerto.",1519
A whimsical illustration of Mickey Mouse with bright green hair and a yellow bow tie.,Una ilustración caprichosa de Mickey Mouse con el cabello de color verde brillante y una corbata de lazo amarilla.,Une illustration fantaisiste de Mickey Mouse avec des cheveux verts vif et une cravate jaune.,Ein zauberhaftes Bild von Mickey Mouse mit hellem Grünhaar und einem gelben Krawattenband.,Una illustrazione fantasiosa di Topolino con capelli verdi brillanti e una cravatta gialla.,Uma ilustração engraçada de Mickey Mouse com cabelos de verde brilhante e uma gravata amarela.,6224
"Mickey Mouse sitting on a plush, velvet couch with a rich, burgundy color and a stack of vintage, leather-bound books beside him.","Mickey Ratón sentado en un sofá de terciopelo suave, de color borgoña rico, y una pila de libros de cuero antiguo y encuadernado a su lado.","Mickey Mouse assis sur un canapé en velours, de couleur bordeaux riche, avec une pile de livres anciens, reliés en cuir, à côté de lui.","Mickey Mouse sitzt auf einem weichen, Samtsofa mit einem reichen, burgunderfarbenen Farbton und einem Stapel alter, in Leder gebundener Bücher neben ihm.","Topolino Mickey seduto su un divano di piuma, di velluto, con un colore bordeaux ricco e una pila di libri legati in pelle vintage accanto a lui.","Mickey Mouse sentado em um sofá de pluma, de veludo, com uma cor rica e bordeaux, e uma pilha de livros encadernados em couro vintage ao seu lado.",1584
"A whimsical illustration of Mickey Mouse playing with a kitten, wearing a pair of overalls and holding a ball of yarn, set against a warm and cozy background.","Una ilustración caprichosa de Mickey Mouse jugando con un gatito, vestido con un par de overoles y sosteniendo una bola de hilo, frente a un fondo cálido y acogedor.","Une illustration fantaisiste de Mickey Mouse jouant avec un chaton, vêtu d'un pantalon de travail et tenant un ballon de laine, placé contre un fond chaud et accueillant.","Ein fantasievolles Illustration von Mickey Maus, der mit einem Kätzchen spielt, in Overalls bekleidet und ein Ball aus Garn haltend, gegen einen warmen und gemütlichen Hintergrund.","Una illustrazione fantasiosa di Topolino che gioca con un gattino, indossando un paio di pantaloni da lavoro e stringendo un pallino di lana, contro un background caldo e accogliente.","Uma ilustração engraçada de Mickey Mouse brincando com um gatinho, vestido com um par de overalls e segurando uma bola de lã, em um fundo aconchegante e quente.",5881
Mickey Mouse sits on a swing set in a playground with a joyful expression.,Mickey Mouse se sienta en un conjunto de columpios en un parque de juegos con una expresión alegre.,Mickey Mouse est assis sur un ensemble de balançoires dans un parc de jeux avec un air joyeux.,Mickey Mouse sitzt auf einem Schaukelplatz in einem Spielplatz mit einem fröhlichen Gesichtsausdruck.,Topolino Mickey si siede su un set di altalena in un parco giochi con un'espressione di gioia.,O Mickey Mouse senta-se em uma estrutura de balanço em um parque de diversões com uma expressão de alegria.,5635
Mickey Mouse's iconic red shorts are highlighted by a bright spotlight on a colorful stage.,Los cortos rojos icónicos de Mickey Mouse están destacados por una fuerte luz de foco en un escenario colorido.,Les short rouges emblématiques de Mickey Mouse sont mis en valeur par un projecteur vif sur une scène colorée.,Mickey Mouses ikonische roten Shorts werden durch eine helle Scheinwerferbeleuchtung auf einer farbenfrohen Bühne hervorgehoben.,I pantaloni rossi iconici di Topolino sono evidenziati da una luce di spot brillante su uno scenario colorato.,Os shorts vermelhos icônicos do Mickey Mouse são destacados por uma luz de spot brilhante em uma cena colorida.,9891
"Mickey Mouse sitting on a throne, wearing a crown and a sash, with a regal expression under soft, warm lighting.","Mickey Mouse sentado en un trono, vestido con una corona y una cinta, con una expresión regia bajo una iluminación suave y cálida.","Mickey Mouse assis sur un trône, portant une couronne et une sash, avec une expression royale sous une lumière douce et chaude.","Mickey Maus sitzt auf einem Thron, trägt eine Krone und einen Schurz, mit einem regen Ausdruck unter weichen, warmen Licht.","Topolino di Topo seduto su un trono, indossa una corona e un nastro, con un'espressione regale sotto una luce morbida e calda.","O Mickey Mouse sentado em um trono, usando uma coroa e uma faixa, com uma expressão real sob iluminação suave e aconchegante.",4333
A retro-style Mickey Mouse character dancing on a disco ball in a neon-lit nightclub with flashing lights and a lively crowd.,Un personaje de Mickey Mouse a la vieja usanza bailando sobre una pelota de disco en un club nocturno iluminado con neón con luces parpadeantes y una multitud animada.,Un personnage de Mickey Mouse à l'ancienne dansant sur une boule de disco dans un club nocturne éclairé en néon avec des lumières clignotantes et une foule animée.,Ein Retro-Stil-Mickey-Maus-Charakter tanzt auf einem Disco-Kugel in einer beleuchteten Diskothek mit blinkenden Lichtern und einer lebhaften Menge.,Un personaggio di stile retro di Topolino che danza su una palla da disco in un nightclub illuminato a neon con luci lampeggianti e un pubblico vivace.,Um personagem de Mickey Mouse em estilo retro dançando em uma bola de disco em um clube noturno iluminado a néon com luzes piscantes e uma multidão animada.,711
"Mickey Mouse perched on the edge of a vintage, red fire engine, with a crowd of cheering children gathered around.","Mickey Mouse se sentó en el borde de un antiguo, rojo camión de bomberos, con una multitud de niños que gritaban de alegría reunidos alrededor.","Mickey Mouse se tenait sur le bord d'une vieille pompe à incendie rouge à la mode, entouré d'une foule d'enfants acclamant.","Mickey Maus saß auf dem Rand eines alten, roten Feuerwehrfahrzeugs, während eine Menge begeistert klatschender Kinder sich um ihn versammelte.","Topolino si è posizionato all'orlo di un vecchio, rosso camioncino dei pompieri, con una folla di bambini entusiasti che lo circondano.","O Mickey Mouse se sentou na borda de um caminhão de incêndio vintage, vermelho, com uma multidão de crianças alegres reunidas em volta.",7527
Mickey Mouse with a bright pink bow tie and a top hat at a vintage carnival.,Mickey Mouse con una corbata de encaje rosa brillante y un sombrero de copa en un carnaval de estilo vintage.,Mickey Mouse avec une cravate rose éclatante et un chapeau haut de forme à un carnaval vintage.,Mickey Maus mit einem leuchtend rosa Krawattenband und einem Zylinder bei einem antiken Jahrmarkt.,Topolino con una cravatta rosa brillante e un cappello a cilindro in un vecchio carnivale.,O Mickey Mouse com uma gravata de laço rosa brilhante e um chapéu de copa alta em um carnaval de estilo vintage.,8785
"Mickey Mouse sitting at a piano, playing a beautiful melody with a thoughtful expression and a soft, white background.","Mickey Mouse sentado a un piano, tocando una hermosa melodía con una expresión pensativa y un fondo suave y blanco.","Mickey Mouse assis à un piano, jouant une mélodie belle avec une expression réfléchie et un fond blanc doux et souple.","Mickey Maus sitzt an einem Klavier, spielt eine schöne Melodie mit einem nachdenklichen Ausdruck und einem weichen, weißen Hintergrund.","Topolino di Topo seduto al pianoforte, che suona una bella melodia con un'espressione pensierosa e un background bianco soffice.","Mickey Mouse sentado em um piano, tocando uma linda melodia com uma expressão pensativa e um fundo branco suave.",2045
"Mickey Mouse holding a large, red, rubber ball and grinning from ear to ear.",Mickey Mouse sosteniendo una gran pelota roja de goma y sonriendo de oreja a oreja.,Mickey Mouse tenant un grand ballon rouge en caoutchouc et sourit de l'une à l'autre.,"Mickey Maus hält ein großes, rotes, gummiartiges Ball und lächelt von Ohren zu Ohren.",Topolino di carta che tiene una grande palla di gomma rossa e sorride da un orecchio all'altro.,O Mickey Mouse segurando uma grande bola vermelha de borracha e sorrindo de orelha a orelha.,6201
