Original,Spanish,French,German,Italian,Portuguese,Index
"Lady Gaga lying on a bed of roses, wearing a blood-red corset, gazing up at a full moon through a skylight.","Lady Gaga acostada sobre un lecho de rosas, vistiendo un corsé de sangre rojo, mirando hacia arriba a una luna llena a través de una claraboya.","Lady Gaga étendue sur un lit de roses, vêtue d'un corset rouge sang, contemplant la pleine lune à travers un plafond vitré.","Lady Gaga liegt auf einem Bett aus Rosen, trägt ein blutrotes Korsett und schaut durch ein Fenster zum Vollmond hinauf.","Lady Gaga sdraiata su un letto di rose, indossando un corsetto di sangue rosso, guardando verso un luna piena attraverso una finestra a volta.","Lady Gaga deitada em uma cama de rosas, vestindo um corsete de sangue-vermelho, olhando para cima para uma lua cheia através de uma claraboia.",6912
Lady Gaga holding a bouquet of blood-red roses backstage,Lady Gaga sosteniendo un ramo de rosas de sangre roja detrás de escena.,Lady Gaga tenant une bouquet de roses de sang rouge dans les coulisses,Lady Gaga hält eine Blumenstrauß aus blutroten Rosen im Bühnenbereich.,Lady Gaga che regge un mazzo di rose rosse di sangue in scena.,Lady Gaga segurando um buquê de rosas de sangue-vermelho atrás dos palcos,520
Lady Gaga standing on a grand piano in a dimly lit concert hall.,Lady Gaga de pie sobre un piano grandioso en un salón de conciertos iluminado con poca luz.,Lady Gaga debout sur un grand piano dans une grande salle de concert à la lueur tamisée.,Lady Gaga steht auf einem grandiosen Klavier in einem dunkel beleuchteten Konzertsaal.,Lady Gaga in piedi su un grand piano in un'arena da concerto a luce spenta.,A Lady Gaga em pé sobre um piano grandioso em uma sala de concerto com iluminação reduzida.,488
"Lady Gaga sitting on a rocky cliff, overlooking a serene, turquoise ocean at sunset.","Lady Gaga sentada en una roca de acantilado, mirando un océano sereno y turquesa a la puesta del sol.","Lady Gaga assise sur un rocher escarpé, dominant une mer turquoise calme à l'heure du coucher du soleil.","Lady Gaga sitzt auf einem felsigen Kliff undblickt über einen idyllischen, türkisfarbenen Ozean bei Sonnenuntergang.","Lady Gaga seduta su una scogliera rocciosa, che sovrasta un oceano sereno, turchese, al tramonto.","A Lady Gaga sentada em uma península rochosa, contemplando um oceano turquesa sereno ao pôr do sol.",1535
"Lady Gaga walking through a bustling, street market, her outfit a vibrant, colorful dress, complete with intricate, hand-beaded patterns.","Lady Gaga caminando a través de un bullicioso mercado de calle, su atuendo es una vibrante y colorida falda, completa con intrincados patrones de cuentas a mano.","Lady Gaga se promenant à travers un marché animé, son habillement une robe vibrante et colorée, complétée par des motifs de broderies intriqués à la main.","Lady Gaga schlendert durch einen belebten, Straßenmarkt, ihr Outfit besteht aus einem lebhaften, farbenfrohen Kleid, das mit feinen, handgefertigten Perlenmustern versehen ist.","Lady Gaga che cammina attraverso un mercato stradale affollato, il suo outfit una viva e colorata gonna, completa di complesse, mani-battute decorazioni a perline.","Lady Gaga caminhando por um mercado movimentado, de rua, com seu vestido vibrante e colorido, completo com padrões intrincados, costurados à mão.",3582
Lady Gaga in a minimalist studio with a single white background and soft natural light.,Lady Gaga en un estudio minimalista con un fondo blanco único y una luz natural suave.,Lady Gaga dans un studio minimaliste avec un fond blanc unique et une lumière naturelle douce.,Lady Gaga in einem minimalistischen Studio mit einem weißen Hintergrund und weichen natürlichen Licht.,Lady Gaga in uno studio minimalista con un unico sfondo bianco e luce naturale soffice.,Lady Gaga em um estúdio minimalista com um fundo branco único e luz natural suave.,3811
"Lady Gaga as a rockstar, wearing a black tank top and ripped jeans, holding a guitar and striking a pose on stage.","Lady Gaga como rockstar, vistiendo una camiseta negra de tanque y jeans rotos, sosteniendo una guitarra y adoptando una pose en el escenario.","Lady Gaga, en tant que rockstar, portant un haut noir à manches courtes et des jeans déchirés, tenant une guitare et prenant une pose sur scène.","Lady Gaga als Rockstar, in einem schwarzen Tanktop und zerrissenem Jeans, mit einer Gitarre in der Hand und eine Pose auf der Bühne einnehmend.","Lady Gaga come rockstar, indossa una maglietta nera a manica corta e jeans laceri, tiene in mano una chitarra e assume una posa sul palco.","A Lady Gaga, como uma rockstar, vestindo uma blusa preta de manga curta e calças rasgadas, segurando uma guitarra e fazendo uma pose no palco.",8279
"Lady Gaga standing in a desolate, post-apocalyptic wasteland, surrounded by ruins and a bleak, gray atmosphere, in a dramatic, dystopian setting.","Lady Gaga de pie en un desolado yermo postapocalíptico, rodeada de ruinas y un ambiente grisáceo y sombrío, en un entorno dramático y distópico.","Lady Gaga debout dans un désert désolé, un décor post-apocalyptique, entourée de ruines et d'une atmosphère grise et sombre, dans un cadre dramatique et dystopique.","Lady Gaga steht in einer öde, postapokalyptischen Wüste, umgeben von Ruinen und einem tristen, grauen Atmosphäre, in einem dramatischen, dystopischen Setting.","Lady Gaga in piedi in un deserto post-apocalittico desolato, circondata da rovine e da un atmosfera grigia e cupa, in un setting drammatico e distopico.","Lady Gaga de pé em um deserto desolado, pós-apocalíptico, cercada por ruínas e um cenário sombrio e cinzento, em um ambiente dramático e distópico.",9863
Lady Gaga sitting at a piano wearing a flowing white wedding dress with soft candlelight.,Lady Gaga sentada a un piano vestida con una vestimenta de novia blanca flotante con una luz de velas suave.,"Lady Gaga assise à un piano, vêtue d'un longue robe de mariée blanche flottante, avec une douce lueur de bougies.","Lady Gaga sitzt an einem Piano, während sie ein fließendes weißen Hochzeitskleid trägt, umgeben von sanftem Kerzenlicht.",Lady Gaga seduta al pianoforte indossa un abito da sposa bianco a fior di manica con luce soffusa di candela.,Lady Gaga sentada em um piano vestindo um vestido de noiva branco flutuante com uma luz de vela suave.,434
Lady Gaga posing in a vintage-style photo studio with a vintage microphone and a classic guitar.,Lady Gaga posando en un estudio de fotografía estilo vintage con un micrófono vintage y una guitarra clásica.,Lady Gaga posant dans un studio photo à l'ancienne avec une micro d'ancien et une guitare classique.,Lady Gaga posiert in einem vintage-stiligen Fotostudio mit einem vintage-Mikrofon und einer klassischen Gitarre.,Lady Gaga posa in un atelier di fotografia in stile vintage con un microfono vintage e una chitarra classica.,Lady Gaga posando em um estúdio de fotografia estilo vintage com um microfone vintage e uma guitarra clássica.,9195
"Lady Gaga dancing in a crowded nightclub, wearing a neon green and purple jumpsuit, with flashing lights and strobes illuminating the scene.","Lady Gaga bailando en un club nocturno concurrido, vestida con un traje de neón verde y morado, con luces parpadeantes y estroboscopios que iluminan la escena.","Lady Gaga dansant dans un club nocturne bondé, vêtue d'un jumpsuit vert néon et pourpre, avec des lumières flashantes et des stroboscopes illuminant la scène.","Lady Gaga tanzt in einer überfüllten Diskothek, getragen in einem Neon-Green- und -Lila-Jumpsuit, mit flackernden Lichtern und Stroboskopen, die die Szene beleuchten.","La Lady Gaga danza in un nightclub affollato, indossando un jumpsuit verde neon e viola, con luci lampeggianti e strobo che illuminano la scena.","Lady Gaga dançando em um clube noturno lotado, vestindo um jumpsuit de neon verde e laranja, com luzes piscantes e estrobos iluminando o cenário.",3257
"Lady Gaga lounging in a luxurious, spa-like hot tub with a serene, peaceful atmosphere.",Lady Gaga relajándose en una bañera de hidromasaje lujosa y spa-like con un ambiente sereno y pacífico.,"Lady Gaga se reposant dans un bain chaud luxueux, à l'ambiance spa, avec une atmosphère calme et paisible.","Lady Gaga entspannt sich in einem luxuriösen, spaartigen Whirlpool mit einer ruhigen, friedlichen Atmosphäre.",Lady Gaga rilassata in un bagnetto di lusso con un'atmosfera serena e pacifica.,"Lady Gaga relaxando em uma banheira de hidromassagem luxuosa, com um ambiente sereno e pacífico.",8928
"Lady Gaga posing in a luxurious, velvet-lined dressing room, wearing a elaborate, beaded gown and a regal, confident attitude.","Lady Gaga posando en un salón de vestir lujoso, con alfombras de terciopelo, vistiendo un vestido de encaje elaborado y adoptando una actitud real y confiada.","Lady Gaga se pose dans une salle de costume luxueuse, tapissée de velours, en portant une robe de soirée élaborée, ornée de perles et affichant une attitude royale et confiante.","Lady Gaga posiert in einem luxuriösen, mit Samt ausgekleideten Garderobenraum, getragen in einem aufwendigen, mit Perlen besetzten Kleid und einem königlichen, selbstbewussten Auftreten.","Lady Gaga posa in una stanza da vestizione lussuosa, rivestita di velluto, indossando un abito da sera elaborato con perle e un atteggiamento regale e sicuro di sé.","Lady Gaga posando em um quarto de vestir luxuoso, forrado de veludo, vestindo um vestido elaborado, adornado com contas, e exibindo uma atitude confiante e regia.",6873
"Lady Gaga dancing in a dimly lit, underground nightclub, wearing a daring, black latex bodysuit, with a wild, carefree expression.","Lady Gaga bailando en un club nocturno subterráneo iluminado con poca luz, vestida con un atrevido traje de látex negro, con una expresión salvaje y desinhibida.","Lady Gaga dansant dans un club souterrain sombrement éclairé, vêtue d'un corps en latex noir audacieux, avec un expression sauvage et libérée.","Lady Gaga tanzt in einer dunkel beleuchteten, unterirdischen Nachtclub, getragen in einem mutigen, schwarzen Latexanzug, mit einer wilden, freien Miene.","Lady Gaga danza in un nightclub sotterraneo, illuminato debolmente, indossando un corpetto di latex nero audace, con un'espressione selvaggia e senza preoccupazioni.","Lady Gaga dançando em um clube noturno subterrâneo, iluminado de forma sombria, vestindo um bodysuit de látex preto ousado, com uma expressão selvagem e sem preocupação.",3611
"Lady Gaga standing on a catwalk, wearing a stunning, avant-garde fashion ensemble and striking a pose.","Lady Gaga de pie en una pasarela, vestida con un impresionante conjunto de moda de vanguardia y adoptando una pose.","Lady Gaga se tenait sur un podium, vêtue d'un ensemble de mode à la fois éblouissant et audacieux, et se tenait dans une attitude pose.","Lady Gaga steht auf einer Laufsteg, trägt ein atemberaubendes, avantgardistisches Modeensemble und streckt die Haltung.","Lady Gaga in piedi su un catwalk, indossando un'imponente e avanguardistica ensemble di moda e colta una posa.","Lady Gaga parada em uma passarela, vestindo um conjunto de moda avant-garde impressionante e fazendo uma pose.",7359
"Lady Gaga standing on a cliff overlooking the ocean, her hair blowing in the wind and a sense of freedom on her face.","Lady Gaga de pie en un acantilado mirando al océano, su cabello revoloteando al viento y una sensación de libertad en su rostro.","Lady Gaga debout sur une falaise dominant l'océan, ses cheveux soufflés par le vent et un sentiment de liberté sur son visage.","Lady Gaga steht auf einem Felsvorsprung und blickt über das Meer, ihr Haar weht im Wind und ein Gefühl der Freiheit liegt auf ihrem Gesicht.","Lady Gaga in piedi su una scogliera che si affaccia sull'oceano, i suoi capelli che si agitano al vento e un senso di libertà sul suo volto.","Lady Gaga em pé em uma encosta olhando para o oceano, o seu cabelo balançando ao vento e um sentimento de liberdade no seu rosto.",9654
"Lady Gaga standing in front of a city skyline, wearing a sleek, black leather jacket and holding a sleek, silver smartphone","Lady Gaga parada frente a un paisaje urbano, vistiendo un chaqueta de cuero negro elegante y sosteniendo un teléfono inteligente de plata brillante y elegante.","Lady Gaga debout devant un paysage urbain, vêtue d'un imperméable en cuir noir lisse et tenant un smartphone argenté élégant.","Lady Gaga steht vor einer Stadtlandschaft, trägt ein schickes, schwarzes Lederjackett und hält ein schickes, silbernes Smartphone.","Lady Gaga in piedi davanti a un paesaggio urbano, indossando un giacchetto in pelle nera liscio e tenendo un smartphone d'argento liscio.","A Lady Gaga em pé diante de um skyline urbano, vestindo um casaco de couro preto elegante e segurando um smartphone de prata elegante.",4557
"A vibrant illustration of Lady Gaga surrounded by a rainbow of colors, her outfit a kaleidoscope of hues.","Una ilustración vibrante de Lady Gaga rodeada de una gama arcoíris de colores, su vestimenta un caleidoscopio de tonos.","Une illustration vibrante de Lady Gaga entourée d'une arc-en-ciel de couleurs, son habillement un miroir à couleurs changeantes.","Eine lebendige Illustration von Lady Gaga, umgeben von einem Regenbogen aus Farben, ihr Outfit ein Kaleidoskop von Nuancen.","Una vivace illustrazione di Lady Gaga circondata da un arcobaleno di colori, il suo abito un kaleidoscopio di tonalità.","Uma ilustração vibrante da Lady Gaga cercada por uma rainha de cores, seu vestuário um caos de cores.",106
"Lady Gaga posing in a luxurious, high-end fashion magazine spread, surrounded by opulent fabrics and elaborate lighting setups.","Lady Gaga posa en una difusión de revista de moda de alta gama, rodeada de telas opulentas y configuraciones de iluminación elaboradas.","Lady Gaga posant dans un spread de mode de haute couture, luxueuse, entourée de tissus opulents et de installations d'éclairage élaborées.","Lady Gaga posiert in einer luxuriösen, hochpreisigen Modezeitschriften-Ausgabe, umgeben von opulenter Stoffe und aufwendigen Beleuchtungsanlagen.","Lady Gaga in posa in una diffusione di moda di alta gamma e lusso, circondata da tessuti opulenti e impianti di illuminazione elaborati.","A Lady Gaga posando em uma revista de moda de luxo, alta-costura, cercada por tecidos opulentos e arranjos de iluminação elaborados.",2615
"Lady Gaga standing in a lush forest, wearing a flowing green gown, holding a bouquet of wildflowers and a walking stick.","Lady Gaga de pie en un bosque denso, vestida con un vestido de seda verde ondulante, sosteniendo un ramillete de flores silvestres y un bastón para caminar.","Lady Gaga debout dans une forêt luxuriante, vêtue d'une robe verte en flottant, tenant un bouquet de fleurs sauvages et une canne à pelle.","Lady Gaga steht in einem dichten Wald, trägt ein wallendes grünes Kleid, hält ein Strauß wilder Blumen und einen Wanderstab.","Lady Gaga in piedi in un fitto bosco, indossa un abito da sera a fiori verdi che fluttuano, tiene un mazzo di fiori selvatici e un bastone da passeggio.","A Lady Gaga se encontrando em um bosque luxuriante, vestindo um vestido verde ondulado, segurando um buquê de flores silvestres e um bastão de caminhada.",6924
"Lady Gaga sitting in a luxurious living room, wearing a elegant green gown and surrounded by expensive art.","Lady Gaga sentada en un lujoso salón de estar, vistiendo un elegante vestido verde y rodeada de arte de gran valor.","Lady Gaga assise dans un salon de luxe, vêtue d'un élégant robe verte et entourée d'art de luxe coûteux.","Lady Gaga sitzt in einem luxuriösen Wohnzimmer, trägt ein elegantes grünes Abendkleid und ist von teuren Kunstwerken umgeben.","Lady Gaga seduta in un salotto lussuoso, indossa un elegante abito verde e circondata da opere d'arte costose.","Lady Gaga sentada em um luxuoso salão de estar, vestindo um elegante vestido verde e cercada por arte de alta qualidade.",5574
"Lady Gaga standing in a field of tall, golden wheat, wearing a flowing, lace wedding dress","Lady Gaga de pie en un campo de trigo alto y dorado, vistiendo un vestido de novia de encaje enfluído.","Lady Gaga debout dans un champ de blés d'or très haut, portant un joli, vaste robe de mariée en dentelle.","Lady Gaga steht in einem Feld von hohem, goldenem Weizen, trägt ein fließendes, Spitzenbrautkleid.","Lady Gaga in piedi in un campo di alta, oro grano, indossa un abito da sposa in seta a fiorami.","Lady Gaga em pé em um campo de trigo alto e dourado, vestindo um vestido de noiva de renda emplumada e desfiada",4552
"Lady Gaga sitting on a worn, leather armchair, with a warm, cozy light and a rugged, distressed texture.","Lady Gaga sentada en un sillón de cuero desgastado, con una luz cálida y acogedora y un textura rugosa y desgastada.","Lady Gaga assise sur un fauteuil en cuir usé, avec une lumière chaleureuse et une texture chaotique et raffinée.","Lady Gaga sitzt auf einem abgenutzten, Leder-Sessel, mit einem warmen, gemütlichen Licht und einem rauhen, verwitterten Textur.","Lady Gaga seduta su un divano in pelle logoro, con una luce calda e accogliente e un tessuto ruvido e danneggiato.","Lady Gaga sentada em uma poltrona de couro desgastada, com uma luz aconchegante e quente e uma textura rugosa e desgastada.",2547
"Lady Gaga's face bathed in a warm, golden light, her eyes shining with a sense of joy and contentment as she smiles at a loved one.","El rostro de Lady Gaga bañado en una luz cálida y dorada, sus ojos brillando con un sentido de alegría y contento mientras sonríe a una persona querida.","Le visage de Lady Gaga baigné dans une lumière chaude et dorée, ses yeux brillant de joie et de satisfaction tandis qu'elle sourit à une personne aimée.","Lady Gagas Gesicht taucht in einer warmen, goldenen Beleuchtung, ihre Augen glänzen mit einem Gefühl von Glück und Zufriedenheit, während sie einem geliebten Menschen zu lächeln.","Il volto di Lady Gaga immerso in una luce calda e dorata, gli occhi che brillano di un senso di gioia e di soddisfazione mentre sorride a una persona amata.","O rosto da Lady Gaga banhado em uma luz quente e dourada, seus olhos brilhando com um sentimento de alegria e contentamento enquanto ela sorri para alguém amado.",3527
"Lady Gaga holding a microphone, standing in front of a giant, flaming pink background, with a fierce, determined expression on her face and a bold, graphic print dress.","Lady Gaga sosteniendo un micrófono, de pie frente a un fondo gigante y en llamas de color rosa, con una expresión feroz y decidida en su rostro y un vestido de impresión gráfica audaz y llamativo.","Lady Gaga tenant une microsphère, debout devant un arrière-plan géant en rose enflammé, avec un regard farouche et déterminé et une robe à imprimé graphique audacieuse.","Lady Gaga hält ein Mikrofon, steht vor einem riesigen, flammenden rosa Hintergrund, mit einem furchtbaren, entschlossenen Ausdruck auf ihrem Gesicht und einem mutigen, graphischen Druckkleid.","Lady Gaga che tiene un microfono, in piedi di fronte a uno sfondo rosso acceso gigante, con un'espressione fiera e determinata sul volto e un abito stampato grafico audace.","Lady Gaga segurando um microfone, de pé na frente de um fundo gigante e flamejante rosa, com uma expressão feroz e determinada no rosto e um vestido de impressão gráfica ousado.",5514
"Lady Gaga surrounded by a group of friends, in a cozy living room with a warm fireplace and soft cushions.","Lady Gaga rodeada por un grupo de amigos, en un acogedor salón con una cálida chimenea y suaves cojines.","Lady Gaga entourée d'un groupe d'amis, dans un salon confortable avec une cheminée chaude et des coussins doux.","Lady Gaga umgeben von einer Gruppe von Freunden, in einem gemütlichen Wohnzimmer mit einem warmen Kamin und weichen Kissen.","Lady Gaga circondata da un gruppo di amici, in un salotto accogliente con un camino caldo e cuscini morbidi.","Lady Gaga cercada por um grupo de amigos, em um aconchegante sala de estar com uma lareira aconchegante e almofadas macias.",1674
Lady Gaga performing on stage under a shower of colorful confetti and flashing lights.,Lady Gaga actuando en el escenario bajo una lluvia de confeti colorido y luces parpadeantes.,Lady Gaga se produisant sur scène sous une pluie de confettis colorés et de lumières clignotantes.,Lady Gaga auf der Bühne unter einem Regen bunter Konfettis und blitzender Lichter.,Lady Gaga che si esibisce sul palco sotto un diluvio di confetti colorati e luci lampeggianti.,Lady Gaga se apresentando no palco sob uma chuva de confete colorido e luzes que piscam.,1519
"A close-up shot of Lady Gaga's face, illuminated by a single, flickering candle.","Una toma de cerca de la cara de Lady Gaga, iluminada por una sola vela que parpadea.","Une prise de vue rapprochée du visage de Lady Gaga, éclairé par une seule chandelle qui clignote.","Ein Nahaufnahme von Lady Gagas Gesicht, das von einem einzelnen, flackernden Kerzenlicht beleuchtet wird.","Un'immagine ravvicinata del viso di Lady Gaga, illuminata da una sola candela che fiammeggia.","Uma cena de close-up da face da Lady Gaga, iluminada por uma única vela que chama a atenção.",6224
"Lady Gaga sitting in a cozy, vintage-style library, wearing a soft, tweed-colored sweater with a subtle, herringbone texture and a few, classic books.","Lady Gaga sentada en una biblioteca acogedora, de estilo vintage, vestida con un suéter suave, de color tweed, con un tejido de herringbone sutil y unos pocos libros clásicos.","Lady Gaga assise dans une bibliothèque coquette, à l'ancienne, vêtue d'un pull doux, aux couleurs de tweed, avec une texture de toile de houpe discrète et quelques livres classiques.","Lady Gaga sitzt in einem gemütlichen, vintagestylen Bibliothekszimmer, trägt ein weiches, tweedfarbenes Pulli mit einem subtilen, schachbrettartigen Muster und ein paar, klassische Bücher.","Lady Gaga seduta in una biblioteca accogliente e stile vintage, indossa un maglione morbido di tweed con un tessuto di herringbone sottile e pochi libri classici.","A Lady Gaga sentada em uma biblioteca acolhedora, de estilo vintage, vestindo um suéter de cor tweed macia, com um tecido de malha fina de herringbone e alguns livros clássicos.",1584
"A close-up of Lady Gaga's face, her lips painted a bold shade of red, her eyes lined with dark eyeliner.","Un close-up de la cara de Lady Gaga, sus labios pintados con un tono audaz de rojo, sus ojos delineados con lápiz de ojos oscuro.","Un plan serré du visage de Lady Gaga, ses lèvres peintes d'une nuance audacieuse de rouge, ses yeux soulignés d'un crayon à paupières sombre.","Ein enges Porträt von Lady Gagas Gesicht, ihre Lippen mit einem kräftigen Rot geschminkt, ihre Augen mit dunkler Augenbrauenstift umrandet.","Un primo piano del volto di Lady Gaga, le labbra dipinte in un colore rosso audace, gli occhi tracciati con eyeliner scuro.","Uma imagem de close-up do rosto da Lady Gaga, seus lábios pintados com um tom ousado de vermelho, seus olhos delineados com delineador de olhos escuro.",5881
"A close-up of Lady Gaga's face, her eyes locked intensely on the camera as she sings a powerful ballad.","Una toma de cerca de la cara de Lady Gaga, sus ojos fijos intensamente en la cámara mientras canta un emotivo balada.","Un plan rapproché du visage de Lady Gaga, ses yeux fixés intensément sur la caméra tandis qu'elle chante un puissant ballad.","Ein enges Porträt von Lady Gagas Gesicht, ihre Augen sind intensiv auf die Kamera gerichtet, während sie ein mächtiges Lied singt.","Un primo piano del volto di Lady Gaga, i suoi occhi fissi intensamente sulla telecamera mentre canta un potente ballad.","Uma close-up do rosto da Lady Gaga, seus olhos fixos intensamente na câmera enquanto ela canta um poderoso balada.",5635
