Original,Spanish,French,German,Italian,Portuguese,Index
Brad Pitt holding a surfboard with his blonde hair wet and messy.,Brad Pitt sosteniendo una tabla de surf con su cabello rubio mojado y despeinado.,Brad Pitt tenant un planche à surf avec ses cheveux blonds mouillés et ébouriffés.,Brad Pitt hält ein Surfboard in den Händen mit seinem blonden Haar nass und zerzaust.,"Brad Pitt con una tavola da surf in mano, con i suoi capelli biondi bagnati e disordinati.",Brad Pitt segurando uma prancha de surf com o cabelo louro molhado e desarrumado.,6912
Brad Pitt sitting on a couch with soft blue lighting surrounding him.,Brad Pitt sentado en un sofá con una iluminación azul suave que lo rodea.,Brad Pitt assis sur un canapé entouré de lumières bleues douces.,"Brad Pitt sitzt auf einem Sofa mit weichen blauen Lichtern, die ihn umgeben.",Brad Pitt seduto su un divano con una luce azzurra soffice che lo circonda.,Brad Pitt sentado em um sofá com iluminação azul suave ao seu redor.,520
A young Brad Pitt laughing with friends at a 70s disco party.,Un joven Brad Pitt riendo con amigos en una fiesta de disco de los 70.,Un jeune Brad Pitt riant avec des amis à une fête de disco des années 70.,Ein junger Brad Pitt lacht mit Freunden bei einer 70er-Jahre-Disko-Party.,Un giovane Brad Pitt ride con gli amici in una festa di discoteca degli anni '70.,Um jovem Brad Pitt rindo com amigos em uma festa de disco dos anos 70.,488
Brad Pitt as a charismatic leader with a medium skin tone rallying his troops.,Brad Pitt como un líder carismático con un tono de piel intermedio que motiva a sus tropas.,Brad Pitt en tant que leader charismatique d'une peau moyenne qui rallie ses troupes.,"Brad Pitt als charismatischer Anführer mit mittlerer Hautfarbe, der seine Truppen anführt.",Brad Pitt come un leader carismatico con una pelle di tono medio a dirigere i suoi soldati.,"Brad Pitt como um líder carismático com uma pele de tom médio, liderando suas tropas.",1535
Brad Pitt standing on a rocky cliff overlooking a serene turquoise ocean at sunset.,Brad Pitt de pie en una roca a la orilla de un océano sereno de turquesa a la puesta del sol.,Brad Pitt se tenant debout sur un rocher dominant une océan turquoise calme à l'heure du coucher du soleil.,"Brad Pitt steht auf einem felsigen Kliff und blickt auf eine ruhige, turkisfarbene See bei Sonnenuntergang.",Brad Pitt in piedi su una scogliera rocciosa che guarda un oceano sereno di un blu turquesa al tramonto.,Brad Pitt em pé em uma encosta rochosa olhando para um oceano sereno de águas turquesas ao pôr do sol.,3582
"Brad Pitt dressed in a medieval suit of armor, holding a sword, in a misty forest.","Brad Pitt vestido con un traje de armadura medieval, sosteniendo una espada, en un bosque neblinoso.","Brad Pitt est vêtu d'une armure médiévale, tenant un épée, dans une forêt en brouillard.","Brad Pitt war in einem mittelalterlichen Ritterpanzer bekleidet, hielt ein Schwert in der Hand, in einem nebligen Wald.","Brad Pitt è vestito con un abito medievale di armatura, tiene una spada, in un bosco nebbioso.","Brad Pitt vestido com um traje de armadura medieval, segurando uma espada, em uma floresta nebulosa.",3811
"In a dark and moody nightclub, Brad Pitt's facial features are highlighted by the flashing strobe lights.","En un club nocturno oscuro y melancólico, los rasgos faciales de Brad Pitt se destacan gracias a las luces estroboscópicas parpadeantes.","Dans un club nocturne sombre et morose, les traits du visage de Brad Pitt sont mis en valeur par les lumières stroboscopiques clignotantes.",In einem dunklen und stimmungsvollen Nachtclub werden Brad Pitts Gesichtszüge durch die blitzenden Stroboskope hervorgehoben.,"In un nightclub buio e melanconico, i tratti del viso di Brad Pitt sono evidenziati dalle luci stroboscopiche che lampeggiano.","Em um clube noturno escuro e sombrio, as feições faciais de Brad Pitt são destacadas pelas luzes de estroboscópio que piscam.",8279
"Brad Pitt's determined expression in a high-contrast, black-and-white photograph.","La expresión decidida de Brad Pitt en una fotografía a contraste alto, en blanco y negro.",L'expression déterminée de Brad Pitt dans une photographie en noir et blanc à contraste élevé.,"Brad Pitts entschlossene Miene in einem hochkontrastreichen, schwarz-weißen Foto.","L'espressione determinata di Brad Pitt in una fotografia a contrasto alto, in bianco e nero.","A expressão determinada de Brad Pitt em uma fotografia em contraste alto, em preto e branco.",9863
"Brad Pitt in a three-quarter view, emphasizing his prominent nose and lips","Brad Pitt en una vista de tres cuartos, destacando su nariz prominente y labios.","Brad Pitt dans une vue de trois-quarts, mettant en avant son nez saillant et ses lèvres.","Brad Pitt in einer Dreiviertelansicht, die sein markantes Nasen- und Lippenprofil betont.","Brad Pitt in una visione a tre quarti, enfatizzando il suo naso prominente e le labbra.","Brad Pitt em uma visão de três quartos, enfatizando seu nariz proeminente e lábios.",434
"Brad Pitt in a powerful stance, fists clenched, in a dark and gritty urban setting.","Brad Pitt en una posición de poder, puños apretados, en un entorno urbano oscuro y gótico.","Brad Pitt dans une attitude puissante, poings serrés, dans un environnement urbain sombre et rugueux.","Brad Pitt in einer mächtigen Haltung, die Fäuste geballt, in einer dunklen und rauen städtischen Umgebung.","Brad Pitt in una posa potente, pugni chiusi, in un ambiente urbano scuro e crudo.","Brad Pitt em uma postura poderosa, punhos cerrados, em um cenário urbano escuro e áspero.",9195
"Brad Pitt in a sleek white tuxedo, posing on a luxurious yacht.","Brad Pitt en un elegante tuxedo blanco, posando en un lujoso yate.","Brad Pitt, vêtu d'un smoking blanc élégant, pose sur un yacht luxueux.","Brad Pitt in einem schicken weißen Smoking, auf einer luxuriösen Yacht posierend.","Brad Pitt in un elegante smoking bianco, posizionato su una lussuosa imbarcazione da diporto.","Brad Pitt em um tuxedo branco elegante, posando em um iate luxuoso.",3257
A close-up of Brad Pitt's profile in dimly lit room with a single candle flame,Una toma de cerca del perfil de Brad Pitt en una habitación iluminada de manera tenue con una llama de una sola vela.,Un plan rapproché du profil de Brad Pitt dans une pièce éclairée faiblement avec une flamme de chandelle unique.,Ein enges Portrait von Brad Pitts Profil in einem dunkel beleuchteten Raum mit einer einzelnen Kerzenflamme.,Un ritratto ravvicinato del profilo di Brad Pitt in una stanza con luce soffusa con una sola fiamma di candela.,Uma imagem de close-up do perfil de Brad Pitt em uma sala escura iluminada por uma única chama de vela.,8928
"Brad Pitt, sporting a charming smile, in a bright and airy living room.","Brad Pitt, con una sonrisa encantadora, en una sala de estar brillante y aireada.","Brad Pitt, arborant un charmant sourire, dans une salle de séjour claire et aérée.","Brad Pitt, mit einem charmanten Lächeln, in einem hellen und luftigen Wohnzimmer.","Brad Pitt, con un sorriso affascinante, in una sala da pranzo luminosa e ariosa.","Brad Pitt, com um charmoso sorriso, em uma sala de estar brilhante e aérea.",6873
"Brad Pitt stands with his hands in his pockets, his eyes looking down at the ground in a dimly lit city street.","Brad Pitt se encuentra de pie con las manos en los bolsillos, sus ojos mirando hacia abajo en la calle de una ciudad iluminada débilmente.","Brad Pitt se tient debout avec les mains dans les poches, ses yeux fixés sur le sol dans une rue de ville éclairée faiblement.","Brad Pitt steht mit seinen Händen in den Taschen, seine Augen sehen auf den Boden hinab in einer düster beleuchteten Stadtstraße.","Brad Pitt si tiene le mani in tasca, gli occhi fissi a terra in una strada cittadina illuminata debolmente.","Brad Pitt permanece com as mãos nos bolsos, seus olhos olhando para o chão em uma rua de cidade iluminada de forma tênue.",3611
"Brad Pitt in a sleek black tuxedo, his hair perfectly styled as he walks down a red carpet.","Brad Pitt en un elegante tuxedo negro, su cabello perfectamente peinado mientras camina por una alfombra roja.","Brad Pitt, vêtu d'un tuxedo noir élégant, ses cheveux parfaitement coiffés, marche le long d'un tapis rouge.","Brad Pitt in einem schicken schwarzen Smoking, sein Haar perfekt gestylt, während er eine rote Teppich heruntergeht.","Brad Pitt in un elegante tuxedo nero lucido, i capelli perfettamente pettinati mentre cammina lungo un tappeto rosso.","Brad Pitt em um terno preto elegante, seu cabelo perfeitamente estilizado enquanto ele caminha em um tapete vermelho.",7359
Brad Pitt with a rugged beard and a cowboy hat.,Brad Pitt con una barba rugosa y un sombrero de vaquero.,Brad Pitt avec une barbe rugueuse et un chapeau de cow-boy.,Brad Pitt mit einem rauem Bart und einem Cowboyhut.,Brad Pitt con una barba ruvida e un cappello da cowboy.,Brad Pitt com uma barba áspera e um chapéu de cow-boy.,9654
"Brad Pitt's introspective gaze with a rich, earthy skin tone",La introspectiva mirada de Brad Pitt con una rica tonalidad de piel terrosa.,Le regard introspectif de Brad Pitt avec une peau de ton terreux riche.,"Brad Pitts introspektiver Blick mit einem reichen, irdischen Hautton",Lo sguardo riflessivo di Brad Pitt con una tonalità cutanea ricca e terrosa.,O olhar introspectivo de Brad Pitt com uma pele de tom terracota rico,4557
"Brad Pitt standing in a dark alley, eyes narrowed and a hint of danger in his expression.","Brad Pitt parado en un oscuro pasaje, ojos entrecerrados y una pizca de peligro en su expresión.","Brad Pitt se tenant dans un allée sombre, les yeux plissés et une nuance de danger dans son expression.","Brad Pitt steht in einem dunklen Gang, die Augen zusammengekniffen und ein Hauch von Gefahr in seiner Miene.","Brad Pitt in una stretta di oscurità, gli occhi accesi e un accenno di pericolo nella sua espressione.","Brad Pitt parado em uma sombria ruela, olhos franzidos e um toque de perigo em sua expressão.",106
Brad Pitt in a modern streetwear outfit consisting of a graphic t-shirt and distressed denim jeans standing in a trendy city alleyway.,Brad Pitt viste un outfit de streetwear moderno compuesto por una camiseta gráfica y vaqueros de denim desgastados parado en un pasaje de ciudad de moda.,Brad Pitt dans un ensemble de streetwear moderne composé d'une t-shirt graphique et de jeans délavés déchirés se tenant dans une allée urbaine à la mode.,"Brad Pitt in einem modernen Strassenlook, bestehend aus einem Grafik-T-Shirt und zerrissenem Jeanshosen, steht in einer trendigen Stadtgasse.",Brad Pitt in un abbigliamento di streetwear moderno composto da una maglietta grafica e jeans di denim danneggiati in piedi in un vicolo cittadino di tendenza.,Brad Pitt vestindo uma roupa de streetwear moderna composta por uma camiseta gráfica e calças de denim desgastadas em pé em um beco de cidade trendy.,2615
"Brad Pitt walking through a bustling farmer's market, carrying a wicker basket filled with fresh produce, wearing a wide-brimmed straw hat.","Brad Pitt caminando por un mercado de agricultores animado, llevando una canasta de mimbre llena de productos frescos, vestido con un sombrero de paja ancho.","Brad Pitt se promenant dans un marché paysan animé, tenant un panier en osier rempli de fruits et légumes frais, coiffé d'un chapeau en paille à large bord.","Brad Pitt geht durch ein belebtes Bauernmarkt, trägt ein Korb aus Weiden mit frischem Gemüse, trägt ein breitkroniges Strohhut.","Brad Pitt che cammina attraverso un mercato agricolo affollato, portando un cesto di paglia pieno di prodotti freschi, indossando un cappello di paglia a larga tesa.","Brad Pitt passando por um mercado de agricultores movimentado, carregando uma cesta de vime preenchida com frutas e legumes frescos, vestindo um chapéu de palha com ala larga.",6924
"Brad Pitt wearing a cowboy hat and boots, riding a horse through a vast open range.","Brad Pitt llevando un sombrero de vaquero y botas, cabalgando a caballo a través de una amplia pradera abierta.","Brad Pitt portant un chapeau à cowboy et des bottes, chevauchant un cheval à travers une vaste étendue ouverte.",Brad Pitt trägt einen Cowboyhut und Stiefel und reitet auf einem Pferd durch eine weite offene Weide.,"Brad Pitt indossa un cappello da cowboy e stivali, cavalca un cavallo attraverso un vasto raggio aperto.","Brad Pitt usando um chapéu de vaqueiro e botas, montado em um cavalo a atravessar uma vasta planície aberta.",5574
"Brad Pitt's expressive eyes with a gentle, freckled skin tone",Los ojos expresivos de Brad Pitt con una piel tono de piel con manchas de color marrón claro.,Les yeux expressifs de Brad Pitt avec une peau teintée de taches de rousseur d'une douceur.,"Brad Pitts ausdrucksvolle Augen mit einer sanften, fleckigen Hauttönung",Gli occhi espressivi di Brad Pitt con una pelle tono freckled gentile,Os olhos expressivos de Brad Pitt com uma pele sonhadora e toque de pele manchada,4552
"Brad Pitt in his 50s, sitting in a comfortable armchair, surrounded by family photos and looking content in a warm, cozy living room.","Brad Pitt en sus 50, sentado en un cómodo sillón, rodeado de fotos familiares y pareciendo satisfecho en un acogedor y cálido salón de estar.","Brad Pitt dans ses 50 ans, assis dans un fauteuil confortable, entouré de photos de famille et semblant heureux dans un salon chaleureux et accueillant.","Brad Pitt in seinen 50ern, sitzt in einem bequemen Sessel, umgeben von Familienfotos und sieht zufrieden aus in einem warmen, gemütlichen Wohnzimmer.","Brad Pitt, in età di 50 anni, seduto in un comodo divano, circondato da foto di famiglia e con un aspetto sereno in un caldo e accogliente soggiorno.","Brad Pitt, aos seus 50 anos, sentado em uma confortável poltrona, cercado por fotos de família e parecendo satisfeito em um aconchegante quarto de estar aquecido.",2547
"Brad Pitt sitting on a worn wooden dock, fishing rod in hand, with a peaceful lake in the background.","Brad Pitt sentado en un muelle de madera desgastada, con un caña de pescar en la mano, detrás de un lago pacífico.","Brad Pitt assis sur un quai en bois usagé, canne à pêche à la main, avec un lac paisible en arrière-plan.","Brad Pitt sitzt auf einem abgenutzten Holzsteig, Angelrute in der Hand, mit einem friedlichen See im Hintergrund.","Brad Pitt seduto su un pontile in legno usurato, con una canna da pesca in mano, con un lago tranquillo in primo piano.","Brad Pitt sentado em um cais de madeira desgastado, cana de pesca na mão, com um lago pacífico ao fundo.",3527
"Brad Pitt standing in front of a large stone fireplace, a fireplace poker in one hand and a poker face on his expression.","Brad Pitt de pie frente a una gran chimenea de piedra, un palo de chimenea en una mano y una cara de póquer en su expresión.","Brad Pitt debout devant une grande cheminée en pierre, un marteau de cheminée dans une main et un visage de poker sur son expression.","Brad Pitt steht vor einem großen steinernen Kamin, ein Kaminschürhaken in der einen Hand und ein Pokerface auf seinem Gesicht.","Brad Pitt in piedi davanti a un grande camino in pietra, un pugnetto di ferro in una mano e un volto di pietra sul suo espressione.","Brad Pitt parado em frente a uma grande lareira de pedra, um ferro de lareira na mão e um rosto de pôquer em sua expressão.",5514
"Brad Pitt with a sleek, black haircut, and a smooth, fair complexion, standing in front of a sleek, modern cityscape.","Brad Pitt con un corte de pelo negro elegante, y una piel suave y clara, parado frente a un paisaje urbano moderno y elegante.","Brad Pitt avec une coupe de cheveux noire élégante, et une peau lisse et claire, debout devant un paysage urbain moderne élégant.","Brad Pitt mit einem schlanken, schwarzen Haarschnitt und einer glatten, hellen Haut, steht vor einem schlanken, modernen Stadtpanorama.","Brad Pitt con un taglio di capelli nero elegante, e una pelle liscia e chiara, in piedi davanti a uno scenario urbano moderno e scintillante.","Brad Pitt com um corte de cabelo preto elegante, e uma pele suave e clara, parado em frente a um cenário urbano moderno e elegante.",1674
"Brad Pitt in a vintage-inspired suit, fedora, and a suave, old-school expression.","Brad Pitt en un traje de inspiración vintage, fedora y una expresión suave y de época antigua.","Brad Pitt portant un costume à inspiration vintage, une fedora et un air élégant, à l'ancienne.","Brad Pitt in einem Vintage-geinspierten Anzug, Zylinderhut und einem suaven, alten-Schul-Ausdruck.","Brad Pitt in un completo ispirato al vintage, cappello fedora e un'espressione sofisticata e da vecchio stile.","Brad Pitt em um terno inspirado na era vintage, fedora e uma expressão suave, de estilo antigo.",1519
"Brad Pitt standing in a dimly lit, underground nightclub, surrounded by flashing lights and a pulsating crowd, with a confident, charismatic smile on his face.","Brad Pitt de pie en un club nocturno subterráneo iluminado de forma tenue, rodeado de luces parpadeantes y una multitud palpitable, con una sonrisa confiada y carismática en su rostro.","Brad Pitt se tenant debout dans un club souterrain sombrement éclairé, entouré de lumières flashantes et d'une foule palpitante, avec un sourire confiant et charismatique sur son visage.","Brad Pitt steht in einem dunkel beleuchteten, unterirdischen Nachtclub, umgeben von flackernden Lichtern und einem pulsierenden Publikum, mit einem selbstsicheren, charismatischen Lächeln auf seinem Gesicht.","Brad Pitt in piedi in un club notturno sotterraneo, circondato da luci lampeggianti e da una folla in fermento, con un sorriso sicuro e carismatico sulla faccia.","Brad Pitt parado em um clube noturno subterrâneo, iluminado de forma tímida, rodeado por luzes piscantes e uma multidão pulsante, com um sorriso confiante e carismático no rosto.",6224
"Brad Pitt, wearing a top hat and monocle, standing in a lavish, Victorian-era ballroom.","Brad Pitt, vestido con un sombrero de copa y lentes de carey, parado en un salón de baile victoriano de gran lujo.","Brad Pitt, portant un chapeau haut de forme et une lunette, debout dans un grand salon victorien somptueux.","Brad Pitt, mit einem Zylinder und einem Monokel, steht in einem prächtigen, viktorianischen Ballsaal.","Brad Pitt, indossando un cappello a cilindro e un monocolo, in piedi in un salone da ballo lussuoso, dell'era vittoriana.","Brad Pitt, usando um chapéu de copa e um monóculo, parado em um salão de baile luxuoso, da era vitoriana.",1584
"Brad Pitt sitting in a quiet library, his introspective posture a reflection of his contemplative nature.","Brad Pitt sentado en una biblioteca tranquila, su postura reflexiva un reflejo de su naturaleza contemplativa.","Brad Pitt assis dans une bibliothèque tranquille, sa posture introspective une réflexion de sa nature contemplative.","Brad Pitt sitzt in einer stillen Bibliothek, seine reflektierende Haltung ein Spiegelbild seiner kontemplativen Natur.","Brad Pitt seduto in una biblioteca silenziosa, la sua postura riflessiva un riflesso della sua natura contemplativa.","Brad Pitt sentado em uma biblioteca silenciosa, sua postura introspectiva uma reflexão de sua natureza contemplativa.",5881
"Brad Pitt as a rugged outdoorsman, hiking through a dense forest with a backpack.","Brad Pitt como un hombre de la naturaleza áspero, caminando a través de una densa selva con un mochila.","Brad Pitt en personne de terrain rugueux, en randonnée à travers une forêt dense avec un sac à dos.","Brad Pitt als abenteuerlustiger Wildnis-Mann, der durch einen dichten Wald mit einem Rucksack spaziert.","Brad Pitt come un outdoorsman ruvido, che si arrampica attraverso una foresta densa con un zaino.","Brad Pitt como um homem de campo áspero, caminhando por uma floresta densa com uma mochila nas costas.",601
Brad Pitt sitting on a beach with a Hawaiian shirt and a pair of sunglasses.,Brad Pitt sentado en la playa con una camiseta hawaiana y un par de gafas de sol.,Brad Pitt assis sur une plage avec une chemise hawaïenne et une paire de lunettes de soleil.,Brad Pitt sitzt auf einem Strand mit einem hawaiianischen Hemd und einer Paar Sonnenbrillen.,Brad Pitt seduto su una spiaggia con una camicia hawaiana e un paio di occhiali da sole.,Brad Pitt sentado em uma praia com uma camisa havaiana e um par de óculos de sol.,9891
"Brad Pitt standing in a crowded, vibrant street festival, wearing a colorful, sequined costume and holding a large, feathered headdress.","Brad Pitt de pie en una calle llena y vibrante de festival, vistiendo un atuendo colorido con secuencias y sosteniendo un gran tocado de plumas.","Brad Pitt debout dans une rue festival encombrée et vibrante, vêtu d'un costume coloré et brodé de sequins et tenant un grand chapeau en plumes.","Brad Pitt steht in einer überfüllten, lebhaften Straßenfestatmosphäre, trägt ein farbenfrohes, mit Glitter besetztes Kostüm und hält ein großes, gefiedertes Kopfbedeckung.","Brad Pitt in piedi in una strada affollata e vibrante di un festival, indossando un costume colorato con sequenze e stringendo un grande cappello a piume.","Brad Pitt de pé em uma rua lotada e vibrante de festival, vestindo um traje colorido e sequenciado e segurando uma grande cabeça-de-frango penada.",4333
A close-up of Brad Pitt's determined expression as he prepares to take a massive leap of faith off a diving board.,Una instantánea de cerca de la expresión decidida de Brad Pitt mientras se prepara para tomar un salto de fe gigante desde una plataforma de salto.,Un plan large de l'expression déterminée de Brad Pitt alors qu'il se prépare à prendre un immense saut de foi depuis un tremplin.,"Ein enges Porträt von Brad Pitts entschlossenem Ausdruck, während er sich auf einen riesigen Sprung des Glaubens vom Sprungbrett vorbereitet.",Un primo piano dell'espressione determinata di Brad Pitt mentre si prepara a compiere un salto di fede gigante da una piattaforma da tuffi.,Uma imagem de close-up da expressão determinada de Brad Pitt enquanto se prepara para dar um salto de fé gigantesco de uma prancha de salto.,711
Brad Pitt as a rugged action hero sprinting down a dusty desert highway.,Brad Pitt como un héroe de acción áspero corriendo por una carretera de desierto polvosa.,Brad Pitt en tant que héros d'action rugueux courant le long d'une route de désert poussiéreux.,"Brad Pitt als rauer Actionheld, der sich auf einer staubigen Wüstenstraße mit hohem Tempo bewegt.",Brad Pitt come un eroe d'azione ruvido che corre lungo una strada di sabbia polverosa nel deserto.,Brad Pitt como um herói de ação áspero correndo em uma estrada de asfalto poeiroso no meio do deserto.,7527
"Brad Pitt wearing a pair of sunglasses and a baseball cap, holding a fishing rod and standing on a rocky cliff overlooking the ocean.","Brad Pitt llevando un par de gafas de sol y una gorra de béisbol, sosteniendo un caño de pesca y parado en una roca a la orilla del mar, mirando hacia el océano.","Brad Pitt portant un paire de lunettes de soleil et un chapeau de baseball, tenant un rod d'aviron et debout sur une falaise rocheuse dominant la mer.","Brad Pitt trägt eine Sonnenbrille und eine Baseball-Kappe, hält ein Angelruten und steht auf einem felsigen Kliff, das über den Ozean blickt.","Brad Pitt indossa un paio di occhiali da sole e un cappello da baseball, tiene in mano una canna da pesca e si trova in piedi su una scogliera rocciosa affacciata sull'oceano.","Brad Pitt usando um par de óculos de sol e um chapéu de beisebol, segurando um vara de pesca e parado em uma encosta rochosa olhando para o oceano.",8785
"Brad Pitt, wearing a diving helmet and holding a scuba tank, exploring a shipwreck underwater.","Brad Pitt, vestido con un casco de buceo y sosteniendo una tanque de buceo, explora un naufragio submarino.","Brad Pitt, portant un casque de plongée et tenant un réservoir de plongée, explore un épave sous-marine.","Brad Pitt, mit einem Tauchhelm auf dem Kopf und einen Tauchbehälter in der Hand, erkundet ein Schiffswrack unter Wasser.","Brad Pitt, indossando un casco da sub e stringendo una bombola da subacqueo, esplora un relitto sommerso.","Brad Pitt, usando um capacete de mergulho e segurando um tanque de mergulho, explorando um naufrágio subaquático.",2045
"Brad Pitt sitting on a worn wooden dock, fishing rod in hand, surrounded by misty mountains.","Brad Pitt sentado en un muelle de madera desgastada, en la mano una caña de pescar, rodeado de montañas embozadas en niebla.","Brad Pitt assis sur un quai en bois usé, une canne à pêche à la main, entouré de montagnes brumeuses.","Brad Pitt sitzt auf einer abgenutzten Holzplattform, Angelrute in der Hand, umgeben von nebligen Bergen.","Brad Pitt seduto su un molo di legno usurato, in mano il fusto da pesca, circondato da montagne nebbiose.","Brad Pitt sentado em uma ponte de madeira desgastada, cana de pesca na mão, cercado por montanhas em névoa.",6201
