Original,Spanish,French,German,Italian,Portuguese,Index
"Elon Musk sitting in a crowded, bustling conference room, his eyes fixed on a speaker with a look of interest and engagement.","Elon Musk sentado en una sala de conferencias concurrida y bulliciosa, sus ojos fijos en un orador con una expresión de interés y compromiso.","Elon Musk assis dans une salle de conférence bondée et animée, ses yeux fixés sur un orateur avec un regard d'intérêt et d'engagement.","Elon Musk sitzt in einem überfüllten, hektischen Konferenzraum, seine Augen sind auf einen Redner gerichtet, mit einem Ausdruck von Interesse und Beteiligung.","Elon Musk seduto in una stanza di conferenza affollata e rumorosa, i suoi occhi fissi su un relatore con un'espressione di interesse e impegno.","Elon Musk sentado em uma sala de conferência lotada e movimentada, seus olhos fixos em um orador com uma expressão de interesse e engajamento.",6912
"Elon Musk in a black leather jacket, standing confidently in front of a SpaceX rocket, aged 50.","Elon Musk vestido con un chaqueta de cuero negro, parado confiadamente frente a un cohete de SpaceX, con 50 años.","Elon Musk, vêtu d'un blouson en cuir noir, debout avec assurance devant un lanceur de SpaceX, âgé de 50 ans.","Elon Musk in einem schwarzen Lederjacken, steht selbstbewusst vor einem SpaceX-Raketen, im Alter von 50 Jahren.","Elon Musk, con giacca in pelle nera, in piedi con sicurezza davanti a un razzo SpaceX, all'età di 50 anni.","Elon Musk, vestindo um casaco de couro preto, parado confiantemente em frente a um foguete da SpaceX, com 50 anos.",520
"Elon Musk, wearing a sleek black leather jacket, standing in front of a massive rocket engine, with flames and sparks erupting from the engine, under the intense light of a launchpad.","Elon Musk, vestido con un elegante chaqueta de cuero negro, parado enfrente de un motor de cohete masivo, con llamas y chispas saliendo del motor, bajo la intensa luz de un lanzador.","Elon Musk, portant un blouson de cuir noir élégant, debout devant un moteur de fusée géant, avec des flammes et des étincelles éclatant de l'engin, sous la lumière intense d'une rampe de lancement.","Elon Musk, in einem schicken schwarzen Lederjackett, steht vor einer riesigen Raketenmotor, während Flammen und Funken von dem Motor aufsteigen, unter der intensiven Beleuchtung eines Startplatzes.","Elon Musk, vestito con un giacca di pelle nera elegante, in piedi davanti a un motore di razzo imponente, con fiamme e scintille che esplodono dal motore, sotto la luce intensa di un lanciatore.","Elon Musk, vestindo um casaco de couro preto elegante, parado em frente a um motor de foguete gigante, com chamas e faíscas surgindo do motor, sob a intensa luz de um lançador.",488
"Elon Musk staring intently at a computer screen, his eyes scanning lines of code.","Elon Musk mirando con intensidad a una pantalla de computadora, sus ojos escaneando líneas de código.","Elon Musk fixant intensément l'écran d'un ordinateur, ses yeux balayant des lignes de code.","Elon Musk starrt intensiv auf einem Computerbildschirm, seine Augen scannen Zeilen von Code.","Elon Musk sta fissando intensamente lo schermo di un computer, i suoi occhi scandiscono righe di codice.","Elon Musk olhando atentamente para uma tela de computador, seus olhos varrendo linhas de código.",1535
Elon Musk walking through a lush forest with a backpack full of supplies and a map in hand.,Elon Musk caminando a través de un bosque lujuriente con una mochila llena de suministros y un mapa en la mano.,Elon Musk se promenant à travers une forêt luxuriante avec un sac à dos plein de fournitures et une carte à la main.,Elon Musk geht durch einen dichten Wald mit einem Rucksack voller Vorräte und einer Karte in der Hand.,Elon Musk che cammina attraverso una foresta lussureggiante con un zaino pieno di provviste e una mappa in mano.,Elon Musk caminhando por uma floresta densa com uma mochila cheia de suprimentos e um mapa na mão.,3582
Elon Musk on a phone call with Vladimir Putin while standing in a luxurious office.,Elon Musk en una llamada telefónica con Vladimir Putin mientras se encuentra en una oficina lujosa.,Elon Musk en appel téléphonique avec Vladimir Poutine alors qu'il se tient debout dans un bureau luxueux.,"Elon Musk hält ein Telefonat mit Vladimir Putin, während er in einem luxuriösen Büro steht.",Elon Musk in una telefonata con Vladimir Putin mentre si trova in un ufficio lussuoso.,Elon Musk em uma ligação de telefone com Vladimir Putin enquanto está em uma luxuosa sala de reuniões.,3811
"Elon Musk standing in front of a massive metal door, the only light coming from a small LED display on the wall.","Elon Musk de pie frente a una enorme puerta de metal, la única luz proveniente de un pequeño display LED en la pared.","Elon Musk debout devant une vaste porte métallique, la seule lumière provenant d'une petite affiche LED sur le mur.","Elon Musk steht vor einer riesigen Metalltür, der einzige Lichtschein kommt von einem kleinen LED-Anzeige auf der Wand.","Elon Musk in piedi davanti a una porta di metallo enorme, l'unica luce proveniente da una piccola display LED sulla parete.","Elon Musk parado em frente a uma porta de metal imensa, a única luz vindo de uma pequena tela LED na parede.",8279
"Elon Musk holding a large tablet, standing in front of a massive screen displaying a 3D model of the Mars colony.","Elon Musk sosteniendo una tableta grande, parado frente a una pantalla gigante que muestra un modelo 3D de la colonia de Marte.","Elon Musk tenant un grand tablette, debout devant un grand écran affichant un modèle 3D de la colonie martienne.","Elon Musk hält ein großes Tablet in der Hand und steht vor einer riesigen Leinwand, auf der ein dreidimensionales Modell der Mars-Kolonie angezeigt wird.","Elon Musk che tiene in mano un grande tablet, in piedi davanti a uno schermo enorme che mostra un modello 3D della colonia di Marte.","O Elon Musk segurando uma grande tablet, parado em frente a uma tela imensa exibindo um modelo 3D da colônia da Marte.",9863
Elon Musk standing in front of a massive screen displaying a live feed of the Mars colony.,Elon Musk parado frente a una pantalla masiva que muestra una transmisión en vivo de la colonia de Marte.,Elon Musk debout devant un écran géant affichant une diffusion en direct de la colonie martienne.,"Elon Musk steht vor einem riesigen Bildschirm, der eine live übertragene Sicht der Marskolonie anzeigt.",Elon Musk in piedi di fronte a uno schermo gigante che mostra in diretta il feed della colonia di Marte.,O Elon Musk em pé diante de uma tela gigante exibindo uma transmissão ao vivo da colônia de Marte.,434
A middle-aged Elon Musk in a leather jacket riding a motorcycle through a dense fog.,Un Elon Musk de mediana edad con un jacket de cuero montando una motocicleta a través de una densa niebla.,Un Elon Musk d'âge moyen portant un blouson en cuir en train de conduire une moto à travers une épaisse brume.,Ein mittelalteriger Elon Musk in einem Lederjackett auf einem Motorrad durch eine dichte Nebelbank fahrend.,Un Elon Musk di mezza età con giacca in pelle che guida una motocicletta attraverso una fitta nebbia.,"Um Elon Musk de meia-idade vestindo uma jaqueta de couro, dirigindo uma motocicleta através de uma densa neblina.",9195
"Elon Musk sitting in a cozy, rustic cabin, surrounded by books and a warm fire, his expression a blend of relaxation and introspection.","Elon Musk sentado en una cabaña acogedora y rústica, rodeado de libros y una hoguera cálida, su expresión una mezcla de relajación e introspección.","Elon Musk assis dans une cabane rustique accueillante, entouré de livres et d'une flamme chaude, son expression une mélange de détente et de réflexion.","Elon Musk sitzt in einem gemütlichen, rustikalen Holzhäuschen, umgeben von Büchern und einem warmen Feuer, sein Gesichtsausdruck eine Mischung aus Entspannung und Besinnlichkeit.","Elon Musk seduto in una cabina accogliente e rustica, circondato da libri e da un fuoco caldo, la sua espressione un misto di rilassamento e introspezione.","Elon Musk sentado em uma cabana acolhedora e rústica, cercado por livros e uma lareira aconchegante, sua expressão uma mistura de relaxamento e reflexão.",3257
"Elon Musk leaning against a sleek, silver Tesla car, wearing a casual black t-shirt, smiling at a group of friends, age 44.","Elon Musk apoyado contra un coche Tesla elegante y plateado, vistiendo una camiseta negra informal, sonriendo a un grupo de amigos, de 44 años.","Elon Musk appuyé contre une voiture Tesla élégante et argentée, vêtu d'un t-shirt noir décontracté, souriant à un groupe d'amis, âgé de 44 ans.","Elon Musk lehnt sich gegen einen schicken, silbernen Tesla-Wagen, trägt ein bequemes schwarzes T-Shirt und lächelt einem Gruppe von Freunden zu, im Alter von 44 Jahren.","Elon Musk che si appoggia a un'auto Tesla luccicante e argentea, indossando una maglietta nera casual, sorridente verso un gruppo di amici, 44 anni.","Elon Musk apoiado contra um carro Tesla de aparência espetacular e cor prateada, vestindo uma camiseta preta informal, sorrindo para um grupo de amigos, com 44 anos.",8928
Elon Musk walking through a lush green forest under a warm sunny day with a backpack full of hiking gear.,Elon Musk caminando por un bosque verde y lujurioso bajo un día soleado y cálido con una mochila llena de equipo de senderismo.,Elon Musk se promenant à travers une forêt verte luxuriante sous un jour ensoleillé chaud avec un sac à dos plein de matériel de randonnée.,Elon Musk geht durch einen dichten grünen Wald bei einem warmen sonnigen Tag mit einem Rucksack voller Wandergerät.,Elon Musk che cammina attraverso una foresta verde e folta sotto un giorno caldo e soleggiato con un zaino pieno di attrezzatura da campeggio.,O Elon Musk caminhando por uma floresta verdejante sob um dia quente e ensolarado com uma mochila cheia de equipamentos de trilha.,6873
"Elon Musk standing in a desert landscape, wearing a black leather jacket and sunglasses.","Elon Musk de pie en un paisaje desértico, vistiendo una chaqueta de cuero negro y gafas de sol.","Elon Musk se tenant debout dans un paysage désertique, portant un blouson en cuir noir et des lunettes de soleil.","Elon Musk steht in einem Wüstengebiet, trägt ein schwarzes Lederjackett und Sonnenbrille.","Elon Musk in un paesaggio desertico, indossa un giaccone in pelle nera e occhiali da sole.","O Elon Musk parado em um cenário de deserto, vestindo um casaco de couro preto e óculos de sol.",3611
"Elon Musk in a crisp business suit, sitting at a polished wooden desk with a large model of the Mars colony on display.","Elon Musk vestido con un traje de negocios impecable, sentado en una mesa de madera pulida con un gran modelo de la colonia de Marte en exhibición.","Elon Musk, vêtu d'un costume d'affaires élégant, assis à une table en bois lissé avec un grand modèle de la colonie de Mars exposé.","Elon Musk in einem schneidigen Geschäftsanzug, sitzt an einem polierten Holztisch mit einem großen Modell der Marskolonie auf Display.","Elon Musk, vestito in un elegante completo d'affari, seduto a un elegante tavolo di legno con un grande modello della colonia di Marte in mostra.","Elon Musk, vestido em um terno de negócios impecável, sentado em uma mesa de madeira polida com um grande modelo da colônia de Marte em exibição.",7359
"Elon Musk sitting at a wooden desk, surrounded by computer screens and papers, with a determined look on his face.","Elon Musk sentado en una mesa de madera, rodeado de pantallas de computadora y papeles, con una mirada determinada en su rostro.","Elon Musk assis à un bureau en bois, entouré d'écrans d'ordinateurs et de papiers, avec un regard déterminé sur son visage.","Elon Musk sitzt an einem Holztisch, umgeben von Computerbildschirmen und Papieren, mit einem entschlossenen Ausdruck im Gesicht.","Elon Musk seduto a un tavolo di legno, circondato da schermi di computer e fogli, con un'espressione determinata sul viso.","Elon Musk sentado a uma mesa de madeira, rodeado por telas de computador e papéis, com um olhar determinado no rosto.",9654
Elon Musk standing in a crowded factory floor surrounded by rows of assembly lines.,Elon Musk de pie en un piso de fábrica concurrido rodeado de filas de líneas de ensamblaje.,Elon Musk se tenant debout sur un plancher de manufacture bondé entouré de rangées de lignes d'assemblage.,"Elon Musk steht auf einer überfüllten Fabrikboden, umgeben von Reihen von Montagestraßen.",Elon Musk in piedi su una vasta area di produzione affollata circondato da file di linee di montaggio.,O Elon Musk se encontrando em um chão de fábrica lotado rodeado por fileiras de linhas de montagem.,4557
"Elon Musk walking through a sleek, high-end nightclub, wearing a stylish, black tuxedo and a pair of flashy, diamond-encrusted cufflinks, with a vibrant, pulsating crowd surrounding him.","Elon Musk caminando por un club nocturno de alta gama, vestido con un tuxedo elegante y negro y un par de relojes de pulsera de diamantes brillantes, rodeado de una multitud vibrante y palpitable.","Elon Musk se promenant dans un club de nuit élégant et haut de gamme, vêtu d'un tuxedo noir élégant et d'une paire de boutons de manchette encroutés de diamants flashy, entouré d'une foule vibrante et palpitante.","Elon Musk geht durch ein stilvolles, hochpreisiges Nachtclub, getragen in einem eleganten, schwarzen Smoking und einem Paar auffälliger, mit Diamanten besetzter Manschettenknöpfe, umgeben von einer lebhaften, pulsierenden Menge.","Elon Musk che si muove attraverso un lussuoso e di alta gamma nightclub, indossando un elegante tuxedo nero e un paio di cuffie di diamanti sfarzosi, con una vivace e pulsante folla che lo circonda.","O Elon Musk passando por um clube de luxo sofisticado, vestindo um terno preto elegante e um par de pulseiras de diamante brilhantes, cercado por uma multidão vibrante e pulsante.",106
"A black-and-white illustration of Elon Musk from the early 2000s, wearing a suit and tie with a pocket watch chain dangling from his waistcoat pocket.","Una ilustración a blanco y negro de Elon Musk de principios de la década de 2000, vestido con un traje y corbata, con una cadena de reloj de bolsillo colgando de su bolsillo de chaleco.","Une illustration en noir et blanc d'Elon Musk des années 2000, portant un costume et une cravate avec une chaîne d'horloge de poche pendent de la poche de son gilet.","Ein schwarz-weißes Illustration von Elon Musk aus den frühen 2000er Jahren, mit einem Anzug und Krawatte, während eine Armbanduhrkette von seinem Westentaschenfach hängt.","Un'illustrazione a colori nero e bianco di Elon Musk degli inizi del 2000, che indossa un completo e una cravatta con una catena da orologio che penzola dalla tasca della giacca.","Uma ilustração em preto e branco de Elon Musk dos anos 2000, vestindo um terno e gravata com uma corrente de relógio de bolso balançando do bolso do seu paletó.",2615
"A flashback of Elon Musk as a college student, working on a project with his friends in a cramped, dimly lit laboratory.","Un flashback de Elon Musk como estudiante universitario, trabajando en un proyecto con sus amigos en un laboratorio apretado y con poca luz.","Un flashback d'Elon Musk en tant que lycéen, travaillant sur un projet avec ses amis dans un laboratoire surpeuplé et mal éclairé.","Ein Rückblick auf Elon Musk als College-Student, der an einem Projekt mit seinen Freunden in einem engen, dunkel beleuchteten Labor arbeitete.","Un flashback di Elon Musk come studente universitario, che lavora su un progetto con i suoi amici in un laboratorio stipato e a luce fioca.","Uma cena de flashback de Elon Musk como estudante universitário, trabalhando em um projeto com seus amigos em um laboratório apertado e mal iluminado.",6924
"Elon Musk stands in front of a massive, futuristic-looking tunnel boring machine, a look of excitement on his face.","Elon Musk se encuentra frente a una impresionante, futurista máquina de perforación de túneles, una mirada de emoción en su rostro.","Elon Musk se tient devant une machine de forage de tunnel massive et futuristic, un regard d'excitation sur son visage.","Elon Musk steht vor einer riesigen, futuristisch aussehenden Tunnelbohrmaschine, ein Ausdruck von Erregung auf seinem Gesicht.","Elon Musk si trova davanti a una enorme, futuristica macchina per la perforazione di tunnel, un'espressione di eccitazione sul suo volto.","O Elon Musk está em frente a uma máquina de escavação de túneis futurística, de aparência imponente, um olhar de excitação no seu rosto.",5574
Elon Musk sitting in a luxurious office with a stunning city view behind him.,Elon Musk sentado en una oficina lujosa con una vista impresionante de la ciudad detrás de él.,Elon Musk assis dans un bureau luxueux avec une vue imprenable sur la ville derrière lui.,Elon Musk sitzt in einem luxuriösen Büro mit einem atemberaubenden Stadtblick hinter ihm.,Elon Musk seduto in un ufficio lussuoso con una vista mozzafiato della città alle sue spalle.,O Elon Musk sentado em uma luxuosa sala de reunião com uma vista incrível da cidade atrás dele.,4552
"Elon Musk standing in a massive, futuristic space station, looking out at the stars.","Elon Musk de pie en una estación espacial futurista de gran tamaño, mirando hacia las estrellas.","Elon Musk debout dans une station spatiale massive et futuriste, regardant les étoiles.","Elon Musk steht in einer riesigen, futuristischen Raumstation, schaut hinaus in die Sterne.","Elon Musk in piedi in una stazione spaziale futuristica di grandi dimensioni, che guarda le stelle.","Elon Musk parado em uma estação espacial futurística gigante, olhando para as estrelas.",2547
"Elon Musk sitting in a dimly lit, smoke-filled room, puffing on a cigar and deep in thought.","Elon Musk sentado en una habitación oscura y llena de humo, fumando un cigarro y sumido en pensamientos profundos.","Elon Musk assis dans une pièce sombreement éclairée, remplie de fumée et en train de fumer un cigare, perdu dans ses pensées.","Elon Musk sitzt in einem dunkel beleuchteten, rauchigen Raum, pafft an einem Zigarrenstumpf und ist tief in Gedanken versunken.","Elon Musk seduto in una stanza a luce fioca, piena di fumo, che fuma un sigaro e profondamente assorto.","Elon Musk sentado em uma sala mal iluminada, cheia de fumaça, fumando um cigarro e profundamente pensativo.",3527
Elon Musk sits in a dimly lit room with a hint of a smile on his face.,Elon Musk se sienta en una habitación con poca luz con un rastro de sonrisa en su rostro.,Elon Musk est assis dans une pièce sombreement éclairée avec une légère trace de sourire sur son visage.,Elon Musk sitzt in einem dunkel beleuchteten Raum mit einem Hauch eines Lächelns auf seinem Gesicht.,"Elon Musk si trova in una stanza con una luce fioca, con un accenno di sorriso sul suo volto.",Elon Musk senta-se em uma sala escura com um leve sorriso no rosto.,5514
"Elon Musk wearing a sleek, black tuxedo and holding a champagne flute in a luxurious, high-end nightclub.",Elon Musk vistiendo un esmoquin negro elegante y sosteniendo un vaso de champán en un club nocturno de lujo y alta gama.,"Elon Musk portant un tuxedo élégant, noir et en tenant un verre de champagne dans un club de nuit luxueux et de haut standing.","Elon Musk trägt ein schickes, schwarzes Smoking und hält ein Champagnerglas in einem luxuriösen, hochpreisigen Nachtclub.",Elon Musk indossa un tuxedo nero elegante e tiene un bicchiere di champagne in un nightclub di lusso e alta gamma.,Elon Musk vestindo um tuxedo preto elegante e segurando um copo de champanhe em um clube noturno luxuoso e de alto padrão.,1674
"Elon Musk in his early 50s, sitting in a crowded café in Paris, France, sipping a coffee and typing on his laptop.","Elon Musk a sus primeros 50 años, sentado en un café concurrido en París, Francia, tomando un café y tecleando en su portátil.","Elon Musk, dans sa cinquantaine, assis dans un café bondé à Paris, en France, en train de siroter un café et de taper sur son ordinateur portable.","Elon Musk in seinen frühen 50ern, sitzt in einer überfüllten Kaffeehaus in Paris, Frankreich, trinkt einen Kaffee und tippt auf seinem Laptop.","Elon Musk, nella sua mezza età, seduto in un caffè affollato a Parigi, Francia, che beve un caffè e digita sul suo laptop.","Elon Musk, na sua faixa dos 50 anos, sentado em um café lotado em Paris, França, sorrindo para uma xícara de café e digitando em seu laptop.",1519
"Elon Musk sitting at a wooden table, surrounded by candles and a warm fire on a snowy night.","Elon Musk sentado a una mesa de madera, rodeado de velas y una llama cálida en una noche nevosa.","Elon Musk assis à une table en bois, entouré de bougies et d'une feu de cheminée chaude une nuit enneigée.","Elon Musk sitzt an einem holzernen Tisch, umgeben von Kerzen und einem warmen Feuer an einem schneereichen Abend.","Elon Musk seduto a un tavolo di legno, circondato da candele e da un caldo fuoco in una notte di neve.","Elon Musk sentado a uma mesa de madeira, cercado por velas e uma fogueira aconchegante numa noite nevosa.",6224
"Elon Musk standing on the rooftop of a futuristic skyscraper in Tokyo, Japan, looking out at a sprawling cityscape.","Elon Musk parado en la azotea de un rascacielos futurista en Tokio, Japón, mirando hacia un paisaje urbano desplegado.","Elon Musk debout sur le toit d'un gratte-ciel futuriste à Tokyo, au Japon, contemplant un paysage urbain vaste et étendu.","Elon Musk steht auf dem Dach eines futuristischen Wolkenkratzers in Tokio, Japan, und schaut auf eine weitläufige Stadtlandschaft.","Elon Musk in piedi sulla tettoia di un grattacielo futuristico a Tokyo, Giappone, che guarda fuori verso uno spettacolare paesaggio urbano.","O Elon Musk em pé no telhado de um arranha-céu futurista em Tóquio, Japão, olhando para um cenário urbano amplo.",1584
"Elon Musk sitting in a quiet library, the soft, diffused light of a skylight making him appear 46 years old.","Elon Musk sentado en una biblioteca tranquila, la suave y difusa luz de una claraboya haciéndole parecer 46 años.","Elon Musk assis dans une bibliothèque silencieuse, la lumière douce et diffusée d'une lucarne le faisant paraître de 46 ans.","Elon Musk sitzt in einem stillen Bibliothekssaal, das weiche, diffusierte Licht eines Himmelsfensters macht ihn 46 Jahre alt erscheinen.","Elon Musk seduto in una biblioteca tranquilla, la luce soffusa e diffusa di una lucernario che gli fa sembrare quarantasei anni.","Elon Musk sentado em uma biblioteca silenciosa, a luz suave e difusa de uma claraboia fazendo com que ele pareça ter 46 anos.",5881
"Elon Musk sitting in a cramped, cluttered office, surrounded by papers and books.","Elon Musk sentado en una oficina apretada y desordenada, rodeado de papeles y libros.","Elon Musk assis dans un petit bureau surpeuplé, entouré de papiers et de livres.","Elon Musk sitzt in einem engen, überfüllten Büro, umgeben von Papieren und Büchern.","Elon Musk seduto in un ufficio affollato e stipato, circondato da fogli e libri.","O Elon Musk sentado em uma pequena e bagunçada sala, cercado por papéis e livros.",5635
"Elon Musk sitting in a dimly lit room, surrounded by candles and books, a contemplative mood.","Elon Musk sentado en una habitación con poca luz, rodeado de velas y libros, con un estado de ánimo contemplativo.","Elon Musk assis dans une pièce faiblement éclairée, entouré de bougies et de livres, une ambiance contemplative.","Elon Musk sitzt in einem dunkel beleuchteten Raum, umgeben von Kerzen und Büchern, in einem nachdenklichen Zustand.","Elon Musk seduto in una stanza buia, circondato da candele e libri, un umore contemplativo.","Elon Musk sentado em uma sala escura, cercado por velas e livros, num clima contemplativo.",9891
"A young Elon Musk playing with a toy rocket in his childhood bedroom, 1970s background.","Un joven Elon Musk jugando con un cohete de juguete en su habitación de infancia, fondo de los años 70.","Un jeune Elon Musk jouant avec un fusée de jouet dans sa chambre d'enfant, arrière-plan des années 1970.","Ein junges Elon Musk spielt mit einem Spielzeugraketen in seinem Kinderschlafzimmer, Hintergrund aus den 1970er Jahren.","Un giovane Elon Musk che gioca con un razzo giocattolo nella sua camera da letto d'infanzia, sfondo degli anni '70.","Um jovem Elon Musk brincando com um foguete de brinquedo em seu quarto de infância, fundo dos anos 70.",4333
